@relation Starcraft_PvP_Protoss_openings

@attribute ProtossPylon numeric
@attribute ProtossSecondPylon numeric
@attribute ProtossFirstGas numeric
@attribute ProtossSecondGas numeric
@attribute ProtossFirstExpansion numeric
@attribute ProtossSecondExpansion numeric
@attribute ProtossThirdExpansion numeric
@attribute ProtossFourthExpansion numeric
@attribute ProtossGateway numeric
@attribute ProtossSecondGatway numeric
@attribute ProtossThirdGatway numeric
@attribute ProtossFourthGatway numeric
@attribute ProtossCore numeric
@attribute ProtossZealot numeric
@attribute ProtossGoon numeric
@attribute ProtossRange numeric
@attribute ProtossForge numeric
@attribute ProtossCannon numeric
@attribute ProtossGroundWeapons1 numeric
@attribute ProtossGroundArmor1 numeric
@attribute ProtossShields1 numeric
@attribute ProtossGroundWeapons2 numeric
@attribute ProtossGroundArmor2 numeric
@attribute ProtossShields2 numeric
@attribute ProtossCitadel numeric
@attribute ProtossLegs numeric
@attribute ProtossArchives numeric
@attribute ProtossTemplar numeric
@attribute ProtossArchon numeric
@attribute ProtossStorm numeric
@attribute ProtossDarkTemplar numeric
@attribute ProtossDarkArchon numeric
@attribute ProtossMaelstorm numeric
@attribute ProtossRoboBay numeric
@attribute ProtossShuttle numeric
@attribute ProtossShuttleSpeed numeric
@attribute ProtossRoboSupport numeric
@attribute ProtossReavor numeric
@attribute ProtossReavorDamage numeric
@attribute ProtossReavorCapacity numeric
@attribute ProtossObservory numeric
@attribute ProtossObs numeric
@attribute ProtossStargate numeric
@attribute ProtossCorsair numeric
@attribute ProtossDisruptionWeb numeric
@attribute ProtossFleetBeason numeric
@attribute ProtossCarrier numeric
@attribute ProtossCarrierCapacity numeric
@attribute ProtossTribunal numeric
@attribute ProtossArbitor numeric
@attribute ProtossStatis numeric
@attribute ProtossRecall numeric
@attribute ProtossAirWeapons1 numeric
@attribute ProtossAirArmor1 numeric
@attribute ProtossAirWeapons2 numeric
@attribute ProtossAirArmor2 numeric
@attribute midBuild {two_gates,fast_dt,templar,speedzeal,corsair,nony,reaver_drop}

@data
1240,3640,1785,19365,12270,15940,21400,34420,2285,8340,12795,13080,3290,33500,4425,6880,19640,21715,20385,32790,-1,39340,-1,-1,17630,23355,19105,22780,23610,23345,23725,-1,-1,4300,5590,6230,5650,6535,-1,-1,7145,8205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1175,3595,1815,13755,9795,15500,-1,-1,2105,9915,15760,15970,3115,17020,4590,8360,15070,16240,-1,-1,-1,-1,-1,-1,13860,15855,15210,16625,-1,16415,-1,-1,-1,4115,5405,6690,5540,6340,9430,-1,6950,7940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1200,3455,1740,16605,12450,17845,-1,-1,2230,8620,13710,-1,3235,16695,4760,7880,14610,15385,16420,22210,-1,-1,-1,-1,16515,19095,18555,21590,22480,24675,25355,-1,-1,4240,5525,6090,5540,6465,-1,-1,8190,8770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1525,2795,4710,8040,3935,16010,19890,-1,2075,3465,9560,9795,5990,3120,13550,9420,5590,6340,10075,-1,-1,15250,-1,-1,7325,8650,8365,12375,29695,9635,9360,-1,-1,10240,11850,13350,11960,13455,-1,-1,12925,15095,23705,-1,-1,-1,-1,-1,25515,26880,28640,-1,-1,-1,-1,-1,two_gates
1250,3135,6365,8625,2940,13890,20045,25210,3625,7815,11630,21005,6815,4895,7905,8535,8795,9520,10845,16650,-1,19550,17550,-1,10925,11960,12155,13375,14335,14350,13455,-1,-1,9875,-1,-1,-1,-1,-1,-1,11225,11905,22435,-1,-1,-1,-1,-1,23725,24725,28700,26355,-1,-1,-1,-1,unknown
1235,3755,2340,-1,13085,-1,-1,-1,1810,6345,8150,-1,3025,3360,4060,8865,12270,14215,13250,-1,-1,-1,-1,-1,5685,8515,7100,-1,-1,13340,8115,-1,-1,8240,-1,-1,-1,-1,-1,-1,9820,10370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1195,2685,3310,10770,8585,-1,-1,-1,2100,5520,11075,-1,3925,3150,5140,5195,15120,-1,-1,-1,-1,-1,-1,-1,11975,13395,-1,-1,-1,-1,-1,-1,-1,7400,12610,12250,9145,9700,-1,-1,8735,9310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1365,3035,2580,12035,6465,-1,-1,-1,2015,7495,10200,11405,3980,3100,4995,4980,-1,-1,-1,-1,-1,-1,-1,-1,11455,12495,-1,-1,-1,-1,-1,-1,-1,8945,18030,-1,17970,19255,-1,-1,10300,10935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1215,2715,3110,19150,12270,-1,-1,-1,1965,6235,10315,20295,3740,3075,4745,4760,17570,18360,-1,-1,-1,-1,-1,-1,25870,-1,27020,-1,-1,-1,-1,-1,-1,6105,8625,26065,9155,9695,-1,-1,7430,7980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1280,3626,2620,18306,10666,20620,24010,24286,2030,5986,12182,12630,3162,18070,4144,4692,13202,14006,15164,19302,35196,22516,23452,40338,16020,18122,20142,21428,28928,21454,43260,-1,-1,5698,7212,8718,7244,7906,-1,-1,8206,11404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35386,40366,-1,-1,nony
1202,4232,5304,7372,2912,20762,21026,23446,3262,3810,6198,14442,5896,4424,7118,9488,9160,9910,11542,27158,41976,15552,31522,56330,8628,14510,9842,16866,38444,16770,11352,-1,-1,13260,14874,-1,-1,-1,-1,-1,14914,15616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedzeal
1320,3955,4725,-1,2880,-1,-1,-1,3325,3820,-1,-1,6670,4340,8220,9620,7170,7945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1265,2785,3385,-1,10110,-1,-1,-1,1935,5515,-1,-1,4100,2955,5115,6135,-1,-1,-1,-1,-1,-1,-1,-1,7840,-1,9345,-1,-1,-1,10490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1285,3230,2680,13235,11930,18745,24320,31950,1985,5175,15165,15790,4155,3045,5435,10790,7970,9495,15875,32075,-1,20385,-1,-1,6190,15945,7200,16975,17815,20400,8250,-1,-1,13090,22225,-1,29120,-1,-1,-1,14420,16275,36300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1245,2780,3340,16690,6805,21295,28590,32205,1950,4620,12665,13130,4295,3005,5840,5865,14435,15850,17985,31725,31730,22545,-1,35550,13090,16585,17880,20870,22910,22090,20120,-1,-1,7925,-1,-1,-1,-1,-1,-1,9365,9925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1290,3470,2492,-1,-1,-1,-1,-1,1954,-1,-1,-1,3120,4010,7310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4270,5590,7182,6270,6816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1278,3430,2486,-1,-1,-1,-1,-1,2002,7630,-1,-1,3094,4484,7160,-1,9244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4410,5692,-1,5894,6522,-1,-1,7260,9258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1235,3370,3885,14800,12520,20765,22315,27415,2075,2730,16515,17505,6010,3130,7405,9425,7225,8725,9265,20020,33210,17780,26660,-1,12860,14425,14085,15220,25115,15265,15805,-1,-1,8945,10280,16935,16385,-1,-1,-1,10580,11170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1240,3760,2595,18275,10810,16180,31950,-1,1965,4655,12645,13525,3370,2995,4910,-1,8635,9385,9660,-1,-1,20455,-1,-1,5390,12215,7160,9570,10440,15875,8225,-1,-1,14270,15795,-1,-1,-1,-1,-1,18145,19815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1314,3482,3884,-1,-1,-1,-1,-1,1974,7786,13790,-1,5098,2958,6320,8688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6796,14018,-1,10536,11406,-1,-1,8182,8830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1204,2356,3748,19586,16580,-1,-1,-1,1956,6452,11956,-1,4156,3578,5244,8704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5618,6928,-1,7316,7844,-1,-1,11188,11830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1160,3236,2322,-1,10794,-1,-1,-1,1844,5426,6138,-1,2960,3370,3950,4244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7954,-1,-1,9622,10182,-1,-1,10936,12368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1204,2530,3248,-1,15200,-1,-1,-1,1926,4302,10436,-1,3928,3008,5134,5338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6686,8142,-1,8690,9520,-1,-1,8664,11702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1200,3078,3896,-1,-1,-1,-1,-1,1896,2496,-1,-1,5198,2892,6314,-1,10630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1268,3286,7380,-1,-1,-1,-1,-1,1888,7186,9802,-1,8052,2878,-1,-1,9902,-1,-1,-1,-1,-1,-1,-1,9106,-1,10340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1192,2830,2620,-1,-1,-1,-1,-1,1928,4738,-1,-1,4062,2958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1286,3068,-1,-1,-1,-1,-1,-1,1922,-1,-1,-1,-1,2912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1250,3255,4105,17400,9475,14325,17620,18275,2030,2660,10235,12790,5230,3070,9720,11340,6110,6840,9655,17930,-1,24720,-1,-1,6330,9095,7390,18610,-1,19030,8425,-1,-1,10510,13965,-1,-1,-1,-1,-1,11880,12760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1250,3180,2580,15215,13250,17995,23675,-1,2035,5415,13105,13715,5110,3025,6125,17490,8695,10485,24555,15410,-1,-1,-1,-1,6205,10225,7210,11640,20845,13055,8260,-1,-1,9750,11195,26525,25585,26500,-1,-1,12990,13560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1175,3460,2490,10330,6290,13955,-1,-1,1910,4575,8500,9070,3100,14115,4110,5175,15660,16675,-1,-1,-1,-1,-1,-1,10915,12305,13180,15065,17075,14500,22065,-1,-1,7600,-1,-1,-1,-1,-1,-1,9785,10410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1205,3220,2475,11200,9540,16525,20215,23990,1945,4210,7135,11275,3735,3030,4840,5150,17805,20010,18790,18875,-1,-1,-1,-1,10455,13615,11520,14740,21050,14355,13010,-1,-1,6260,12485,-1,-1,-1,-1,-1,7620,8180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1240,3895,4260,14365,2720,13600,17410,-1,3120,3560,6540,9530,5565,4110,6880,8070,9040,10595,10695,-1,-1,-1,-1,-1,10020,11180,14130,-1,-1,-1,15560,-1,-1,7465,14430,-1,-1,-1,-1,-1,8820,9375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1225,3875,4685,-1,2850,13785,18375,-1,3275,3550,7360,8985,5900,4330,7020,6920,8330,9105,9215,-1,-1,-1,-1,-1,9765,10820,-1,-1,-1,-1,-1,-1,-1,16690,-1,-1,-1,-1,-1,-1,18045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1215,2950,2390,-1,-1,-1,-1,-1,1875,4795,5640,-1,3925,2910,4935,5355,8045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1175,3020,2430,-1,-1,-1,-1,-1,1900,4180,7945,8265,3490,2945,4585,5900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1190,2935,2390,-1,8540,-1,-1,-1,1860,5600,-1,-1,3905,2870,4890,5310,8835,9600,-1,-1,-1,-1,-1,-1,6075,-1,7070,-1,-1,-1,8080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1270,3475,2350,-1,-1,-1,-1,-1,1920,6590,7055,8615,2970,-1,3970,4345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1118,2978,2330,-1,9568,-1,-1,-1,1824,3274,4996,-1,5560,2820,6736,6880,10326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1190,3056,7224,8982,5290,-1,-1,-1,1874,2466,-1,-1,7876,2894,9926,-1,5908,6770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1146,3246,2338,-1,-1,-1,-1,-1,1834,3052,14472,-1,5452,2816,6454,8624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7808,12108,-1,9198,9728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1350,3052,6792,-1,-1,-1,-1,-1,1898,14078,-1,-1,7754,2878,8776,8812,5804,6548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9330,-1,-1,10706,11510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1210,3145,2485,-1,-1,-1,-1,-1,1985,3605,-1,-1,4330,3000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1230,3115,2485,-1,-1,-1,-1,-1,1925,4525,-1,-1,3805,3035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1150,3050,2365,-1,-1,-1,-1,-1,1955,-1,-1,-1,3765,3005,4805,5025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1215,3175,2460,-1,-1,-1,-1,-1,1960,-1,-1,-1,3855,3000,4875,-1,-1,-1,-1,-1,-1,-1,-1,-1,5090,-1,6130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1162,2832,3392,16358,8716,13598,18244,27576,1814,6300,11580,11846,3662,2814,4836,7008,20100,21214,21250,32872,-1,28844,-1,-1,13872,14902,18512,20608,23320,20600,28012,-1,-1,5918,7220,-1,8178,8754,-1,-1,7724,8320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1142,2668,3692,14892,6988,13354,24800,-1,2004,8784,9208,12044,3956,3036,4998,7096,13676,14978,16428,26100,-1,21060,-1,-1,13530,14822,15828,19662,25392,21292,19690,-1,-1,6244,10836,-1,11450,12236,-1,-1,8388,9044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1176,3314,2366,7652,10888,-1,-1,-1,1872,3018,-1,-1,8578,2952,-1,-1,8990,10176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1352,3210,5136,-1,-1,-1,-1,-1,1974,-1,-1,-1,6558,2962,-1,-1,7676,8560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1180,2460,2680,7510,7380,-1,-1,-1,1890,5385,-1,-1,3145,3295,4145,4605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1175,3335,2270,7385,-1,-1,-1,-1,1830,5565,-1,-1,2885,-1,3895,4245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1200,3040,3980,15665,10995,16690,-1,-1,1910,2530,6975,14185,4770,2930,5780,5770,-1,-1,-1,-1,-1,-1,-1,-1,12260,13370,16280,-1,-1,-1,-1,-1,-1,9925,15415,-1,11275,11845,-1,-1,13020,13720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1200,2560,2210,14110,10710,-1,-1,-1,1850,6225,11895,14210,3530,2855,4560,4575,14475,15205,15420,16100,-1,-1,-1,-1,11650,12805,13880,15690,-1,15145,-1,-1,-1,8090,-1,-1,-1,-1,-1,-1,9455,10470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1200,2515,3025,-1,9965,15965,-1,-1,1870,4380,13415,13600,3210,2875,4205,5125,-1,-1,-1,-1,-1,-1,-1,-1,12305,13445,-1,-1,-1,-1,-1,-1,-1,7275,14245,-1,8615,10975,-1,-1,8810,9390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1150,3055,3835,11845,9405,-1,-1,-1,1830,2420,7050,12580,4570,2830,5630,6140,15370,-1,16110,-1,-1,-1,-1,-1,14500,-1,-1,-1,-1,-1,-1,-1,-1,7015,13920,-1,10200,11140,-1,-1,8310,9075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1255,2665,7675,9415,5540,16260,-1,-1,1960,4475,8245,12645,8870,2970,17730,16295,9725,10775,11375,19760,-1,16345,-1,-1,11240,12340,12365,14465,-1,14345,13485,-1,-1,11325,12990,-1,-1,-1,-1,-1,16930,19650,20085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1235,3395,7335,10830,6275,17880,18885,-1,1995,2690,7625,11015,9645,2985,10750,11285,13775,14585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15690,-1,-1,-1,-1,-1,-1,17065,18015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1210,2990,7105,12160,6265,17585,-1,-1,1945,2485,7215,10775,8220,3090,19365,19390,11670,12575,12435,17510,-1,-1,-1,-1,9530,10590,13925,15805,-1,15780,15020,-1,-1,13825,15420,-1,-1,-1,-1,-1,15580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1215,2395,8835,10765,6010,17830,-1,-1,1920,3130,6610,6980,9125,2910,12270,12360,11560,12450,12720,-1,-1,17580,-1,-1,12580,13685,15410,17365,-1,17195,17335,-1,-1,15075,-1,-1,-1,-1,-1,-1,16415,18260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1235,3180,4360,11020,7635,15015,17910,-1,1960,2495,10305,16145,5690,2955,6835,7880,13960,15120,15050,17715,-1,-1,-1,-1,12005,13110,13180,15620,-1,16940,14415,-1,-1,8585,14445,-1,-1,-1,-1,-1,10260,10950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1255,3185,5110,15245,9495,14140,16405,-1,1950,2540,10545,12600,5740,2935,6775,8115,16170,-1,16985,-1,-1,-1,-1,-1,13585,15280,-1,-1,-1,-1,-1,-1,-1,11425,-1,-1,-1,-1,-1,-1,12975,13635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1205,2405,2730,15210,9995,14875,20935,27085,1865,4165,6520,10975,3465,2920,4475,4955,15675,16510,16495,16570,31475,21060,24565,36390,10195,11315,15460,16975,19940,16915,-1,-1,-1,12580,-1,-1,-1,-1,-1,-1,14035,14750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1230,3310,4320,12170,8995,14560,16590,21425,2005,2665,9515,10090,5245,3020,6490,6300,15240,16980,17010,20810,27300,24790,25180,34160,12315,13315,13800,16365,28035,14880,14935,-1,-1,11130,15065,-1,-1,-1,-1,-1,12470,13020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1200,2660,2285,13480,11000,19920,-1,-1,1880,4465,7315,12755,4065,2890,5405,5080,20250,-1,-1,-1,-1,-1,-1,-1,13625,14910,15270,16325,17335,16280,18555,-1,-1,6445,14390,-1,11280,12100,-1,-1,8020,8710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1205,2490,3055,12515,9930,18520,-1,-1,1870,4640,7360,10885,3960,2870,4985,4995,17520,18315,18295,-1,-1,-1,-1,-1,13480,14490,14985,16275,21005,16075,17735,-1,-1,6970,18745,-1,-1,-1,-1,-1,8375,8915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1200,3030,2355,17245,12005,21825,26620,-1,1880,5620,6520,6740,4050,2975,5065,5130,22075,22870,23135,-1,-1,-1,-1,-1,17365,18395,19055,20400,26100,20390,25175,-1,-1,9975,-1,-1,-1,-1,-1,-1,11385,12225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1195,2770,2390,24465,17140,23685,-1,-1,1910,4585,8925,10040,3685,3020,4760,5035,-1,-1,-1,-1,-1,-1,-1,-1,9605,11070,-1,-1,-1,-1,-1,-1,-1,6850,14570,-1,11670,12280,-1,-1,8640,9425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1260,3160,6305,10430,6125,16305,16755,20365,2030,2590,8945,12660,7250,3110,-1,-1,9335,10135,12195,16670,31320,21325,21340,-1,8315,10850,9450,12670,14530,12680,10515,-1,-1,12125,28215,30090,28140,30075,-1,-1,13425,14270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1230,2595,6100,8695,5505,17135,21210,23560,2105,2915,10135,12005,7390,3150,8500,14905,6675,8400,9260,17595,23635,13470,23620,-1,8475,15100,9535,11315,20025,10570,10525,-1,-1,12280,13585,-1,-1,-1,-1,-1,13890,14590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1220,3120,6175,8010,5325,15280,16135,17920,1900,2485,9625,12135,6575,2900,7755,16000,7370,8110,9070,10900,23545,13330,17610,31675,8305,9425,10075,11975,16575,11465,11135,41445,-1,10875,12735,-1,60165,61320,-1,-1,12610,14205,32055,-1,-1,42750,48785,48795,33370,34805,35535,37225,42645,52955,51960,-1,two_gates
1195,3000,6270,6385,6210,9135,19420,25050,1860,2565,11955,12585,7300,2850,14895,12840,6685,7675,12795,18785,31740,18770,25195,31870,8425,11065,9450,12125,18610,11570,10490,45140,-1,9850,13315,18800,16880,42270,28960,-1,11170,16080,29700,-1,-1,49120,50625,50665,31590,33820,33840,44865,50345,50350,57805,57825,two_gates
1160,3015,2365,22420,15745,-1,-1,-1,1840,3865,6415,22855,4880,2835,6225,8100,10205,11810,-1,-1,-1,-1,-1,-1,17865,21040,21020,22985,23865,-1,22245,-1,-1,9980,-1,-1,11350,12265,-1,-1,13445,14025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1180,3000,8185,9090,6420,18270,-1,-1,1905,2435,11515,11585,8700,2905,20835,20960,7140,8025,10145,14600,20900,20945,-1,-1,9705,11555,10725,12750,15445,11920,11785,-1,-1,15550,-1,-1,-1,-1,-1,-1,17870,18500,22815,-1,-1,-1,-1,-1,24600,-1,-1,-1,-1,-1,-1,-1,two_gates
