@relation Starcraft_ZvZ_Zerg_openings

@attribute ZergPool numeric
@attribute ZergOverlord numeric
@attribute ZergZergling numeric
@attribute ZergZerglingSpeed numeric
@attribute ZergCrackling numeric
@attribute ZergBurrow numeric
@attribute ZergGas numeric
@attribute ZergSecondGas numeric
@attribute ZergSecondHatch numeric
@attribute ZergThirdHatch numeric
@attribute ZergFourthHatch numeric
@attribute ZergFifthHatch numeric
@attribute ZergSixthHatch numeric
@attribute ZergSeventhHatch numeric
@attribute ZergHydraDen numeric
@attribute ZergHydra numeric
@attribute ZergHydraRange numeric
@attribute ZergHydraSpeed numeric
@attribute ZergLurker numeric
@attribute ZergLair numeric
@attribute ZergSpire numeric
@attribute ZergMutalisk numeric
@attribute ZergScourge numeric
@attribute ZergAirAttack numeric
@attribute ZergAirArmor numeric
@attribute ZergQueenNest numeric
@attribute ZergQueen numeric
@attribute ZergHive numeric
@attribute ZergGreaterSpire numeric
@attribute ZergGardian numeric
@attribute ZergDevour numeric
@attribute ZergUltraliskCavern numeric
@attribute ZergUltralisk numeric
@attribute ZergUltraliskArmor numeric
@attribute ZergUltraliskSpeed numeric
@attribute ZergDefilerMound numeric
@attribute ZergDefiler numeric
@attribute ZergConsume numeric
@attribute ZergevoDen numeric
@attribute ZergMeleeWeapons1 numeric
@attribute ZergRangeWeapons1 numeric
@attribute ZergGroundArmor1 numeric
@attribute ZergMeleeWeapons2 numeric
@attribute ZergRangeWeapons2 numeric
@attribute ZergGroundArmor2 numeric
@attribute ZergCreep numeric
@attribute ZergSunken numeric
@attribute ZergSpore numeric
@attribute midBuild {speedlings,early}

@data
2606,1340,4604,4706,-1,-1,1738,-1,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4456,6098,7968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2402,1354,3662,4806,-1,-1,3242,-1,3064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5074,10050,-1,11908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6040,-1,-1,-1,-1,-1,-1,7002,-1,7938,speedlings
1838,1322,3094,3700,-1,-1,1932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3224,4798,6652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5784,7122,-1,speedlings
1900,1350,3162,4076,-1,-1,1982,-1,5488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3288,4852,6744,7384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1872,1348,3136,3718,-1,-1,2000,-1,8618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3340,4986,6846,8684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1854,1338,3112,3666,-1,-1,1994,-1,7534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3234,4756,6622,7826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1908,1384,3188,3804,-1,-1,2014,-1,9224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3392,4990,6866,7600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
0,1406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2224,1352,3492,4366,-1,-1,3156,-1,3040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5086,10530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7862,-1,-1,-1,-1,-1,-1,8368,-1,8788,speedlings
1584,2142,2884,3170,-1,-1,1868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3888,5520,7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7220,7598,-1,speedlings
2344,1318,3628,4428,-1,-1,2184,-1,4170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3192,-1,-1,speedlings
1740,2284,3104,3260,-1,-1,1990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4010,5584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1862,1356,3120,3804,-1,-1,1990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,4820,9224,7264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6382,7018,-1,speedlings
1594,2136,2864,3120,-1,-1,1882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3876,5688,7564,10278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11718,-1,-1,speedlings
2382,1358,4170,4440,-1,-1,2366,-1,4004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3648,5194,7040,9562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3222,-1,-1,speedlings
2208,1282,3472,4922,-1,-1,3126,7152,2864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4436,6194,8066,8084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9898,10348,-1,unknown
1862,1304,3134,3692,-1,-1,1932,18304,14884,16656,-1,-1,-1,-1,-1,-1,-1,-1,-1,3342,4862,6716,28492,18800,-1,23344,-1,24408,26954,28796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6088,6728,-1,speedlings
2334,1374,3594,13686,-1,-1,1466,3648,3180,16300,18218,-1,-1,-1,17806,18574,18886,20434,-1,5000,21472,25718,23438,-1,-1,22490,-1,24022,25992,-1,27830,-1,-1,-1,-1,-1,-1,-1,6908,-1,21112,16966,-1,-1,21214,7232,9982,7600,hydras
1590,2156,2858,3136,-1,-1,1864,-1,9370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3938,5460,7328,9850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1866,1352,3152,3752,-1,-1,2140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3362,4926,6868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6806,7532,-1,speedlings
2208,1316,3808,4598,-1,-1,2324,-1,3286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3676,5198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1898,1430,3168,3908,-1,-1,2040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3446,5040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2158,1290,3434,5320,-1,-1,2328,-1,3242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1942,1406,3236,3774,-1,-1,2032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3396,5170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2234,1390,3544,4558,-1,-1,2854,19786,3210,12842,17330,-1,-1,-1,-1,-1,-1,-1,-1,4246,6358,13322,8280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6882,-1,-1,-1,-1,-1,-1,7298,20784,8060,speedlings
1900,1486,3174,3762,-1,-1,2036,15160,12080,19052,-1,-1,-1,-1,18870,19756,21286,19732,-1,3522,5106,6970,16946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6516,6876,-1,speedlings
2514,1446,3946,4788,-1,-1,2434,-1,3430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3844,5586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1820,1346,3078,3724,-1,-1,1912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3240,4824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1984,1394,3256,3756,-1,-1,2452,-1,3942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4396,6120,8014,7976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4938,5490,-1,speedlings
1868,1360,3128,3866,-1,-1,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3402,4994,6862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1924,1416,3204,4174,-1,-1,2450,-1,6606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3718,5244,7126,7176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1936,1384,3198,3730,-1,-1,2064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3354,4902,6802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1628,2252,2952,3328,-1,-1,1994,-1,5130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6752,7188,-1,speedlings
2228,1368,3560,4482,-1,-1,3190,-1,2996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2406,1372,3982,4270,-1,-1,2456,-1,3286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3828,5398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1854,1378,3138,3718,-1,-1,2006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3312,4874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2628,1570,3914,4074,-1,-1,1418,2594,3650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4814,6368,8382,8370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1888,1424,3190,3782,-1,-1,2002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3480,5036,6942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6364,6756,-1,speedlings
2352,1560,3632,4230,-1,-1,1334,2542,6296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3794,5518,7750,7410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1880,1320,3148,3858,-1,-1,1962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3432,5116,7034,10736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6402,6758,-1,speedlings
2496,1596,3792,-1,-1,-1,1242,2420,4812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3766,5988,7850,8688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3750,-1,fast_mutas
1624,2240,2906,3184,-1,-1,1882,-1,10778,10958,-1,-1,-1,-1,-1,-1,-1,-1,-1,3950,5524,7412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2336,1498,3618,4050,-1,-1,1244,2244,6434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3636,5262,8622,8044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1836,1376,3088,3846,-1,-1,1974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3400,4958,6908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8544,8910,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5048,1594,6374,8250,-1,-1,1262,3302,2636,3862,4668,-1,-1,-1,-1,-1,-1,-1,-1,6934,9630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5804,6304,-1,
4202,1346,5712,6296,-1,2564,4274,-1,2508,2582,3504,7428,8266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4862,5654,-1,10106,-1,-1,-1,10808,-1,12334,speedlings
1970,1478,3218,4450,-1,-1,1222,2836,3104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4124,5958,7986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5282,6102,-1,unknown
3066,1394,4334,-1,-1,8948,3574,-1,2604,5274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8266,-1,-1,-1,-1,-1,-1,6554,6970,9502,
1598,2120,2838,3196,-1,-1,1840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3824,4178,-1,speedlings
3008,1358,4380,-1,-1,-1,1466,3206,2520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3650,4362,-1,
1558,2128,2792,5324,-1,-1,1846,3340,3186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4752,7258,10078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5266,5708,-1,
2918,1312,4172,5420,-1,-1,3444,-1,2510,7216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9760,-1,-1,-1,-1,-1,-1,11394,-1,11812,speedlings
1626,2184,2886,-1,-1,-1,1880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3986,4466,-1,
3062,1412,4356,-1,-1,-1,-1,-1,2596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3624,4334,-1,
1600,2186,2838,-1,-1,-1,1962,-1,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3636,4550,-1,
2980,1330,4300,-1,-1,-1,-1,-1,2496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3522,4248,-1,
3266,1570,4526,4602,17688,-1,1292,2884,2740,9492,11662,12892,20984,-1,9926,11414,17756,14644,12468,4748,6596,8486,17038,-1,8544,14732,-1,15826,-1,-1,-1,-1,-1,-1,-1,18996,20556,20022,12740,15594,15548,14608,19628,20138,18910,17946,-1,-1,unknown
3962,1332,5250,9922,-1,8090,1502,8500,2394,3576,10508,13560,23618,-1,11972,14276,15484,13680,22252,12198,-1,-1,-1,-1,-1,21502,-1,24644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7198,24670,11626,10658,-1,15732,14760,5196,6090,8912,hydras
2308,1356,4308,4514,-1,-1,2408,-1,3830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4138,5988,7906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4916,5358,-1,speedlings
2962,1388,4228,4578,-1,-1,3204,-1,2562,5706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7132,-1,-1,-1,-1,-1,-1,8318,11802,8680,speedlings
2490,3010,3758,4064,-1,-1,1282,2718,2040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7620,8634,-1,speedlings
2938,1402,4200,4490,-1,-1,3120,-1,2514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5672,9454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5310,5654,-1,speedlings
2406,1352,3656,3684,15184,-1,1714,-1,4448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3672,5352,7316,7342,-1,-1,12176,-1,13294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13578,14230,-1,-1,-1,-1,-1,5030,5386,-1,speedlings
2986,1366,4248,10640,-1,-1,3094,9190,2438,4852,6096,-1,-1,-1,11720,12400,12434,14066,17066,12880,14512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6708,-1,13488,11154,-1,-1,13026,7150,9062,8170,hydras
1054,3206,2316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1666,2208,2966,3226,-1,-1,1924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1060,-1,2320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3524,3882,-1,
1848,1506,3134,4042,-1,-1,1992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1022,-1,2264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3564,3942,-1,
1864,1524,3162,3374,-1,-1,2052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3316,3710,-1,speedlings
1574,2112,2822,3072,-1,-1,1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3734,6220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4956,5386,-1,speedlings
1638,2280,2928,4124,-1,-1,1974,2402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3654,5430,7396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
2418,2962,3664,3986,-1,-1,1256,2716,1978,7110,-1,-1,-1,-1,-1,-1,-1,-1,-1,10118,11938,14078,-1,-1,13900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7710,-1,-1,-1,-1,-1,-1,8390,12276,8858,speedlings
1860,1352,3134,3348,-1,6382,2088,14110,11730,12982,-1,-1,-1,-1,-1,-1,-1,-1,-1,4124,5998,7898,17860,10134,14396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2840,2350,4374,-1,-1,-1,1300,2190,1974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5186,6718,8574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3654,4086,-1,fast_mutas
1582,2294,2940,3148,-1,-1,1854,9036,6490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4208,5776,7646,9454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1214,3466,2472,3074,-1,-1,1644,9668,8314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6018,7588,9516,10210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2208,1760,3464,-1,-1,-1,1548,14782,10784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3542,7308,9182,13176,9478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15078,15504,-1,fast_mutas
1846,1338,3114,3674,-1,-1,2052,11532,7292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,4778,6784,9608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2124,1596,3384,-1,-1,-1,1348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3546,5218,7090,-1,9278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12010,-1,-1,fast_mutas
2504,1312,4686,4512,-1,-1,2412,-1,3254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3782,6782,8692,9484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3766,4250,-1,speedlings
1616,2194,2882,3258,-1,-1,1968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4124,5888,7780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7288,7650,-1,speedlings
2536,1318,3856,4172,-1,-1,2490,-1,3196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4534,6268,9188,8234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3382,3796,-1,speedlings
