@relation Starcraft_TvZ_Terran_openings

@attribute TerranDepot numeric
@attribute TerranGas numeric
@attribute TerranSecondGas numeric
@attribute TerranExpansion numeric
@attribute TerranSecondExpansion numeric
@attribute TerranThirdExpansion numeric
@attribute TerranFourthExpansion numeric
@attribute TerranBarracks numeric
@attribute TerranSecondBarracks numeric
@attribute TerranThirdBarracks numeric
@attribute TerranMarine numeric
@attribute TerranMedic numeric
@attribute TerranFirebat numeric
@attribute TerranBunker numeric
@attribute TerranAcademy numeric
@attribute TerranStem numeric
@attribute TerranComsat numeric
@attribute TerranEbay numeric
@attribute TerranTurret numeric
@attribute TerranInfantryAttack1 numeric
@attribute TerranInfantryArmor1 numeric
@attribute TerranInfantryAttack2 numeric
@attribute TerranInfantryArmor2 numeric
@attribute TerranFactory numeric
@attribute TerranSecondFactory numeric
@attribute TerranThirdFactory numeric
@attribute TerranMachineShop numeric
@attribute TerranSiege numeric
@attribute TerranMines numeric
@attribute TerranVulture numeric
@attribute TerranTank numeric
@attribute TerranGoliath numeric
@attribute TerranArmory numeric
@attribute TerranSecondArmory numeric
@attribute TerranMetalAttack1 numeric
@attribute TerranMetalArmor1 numeric
@attribute TerranMetalAttack2 numeric
@attribute TerranMetalArmor2 numeric
@attribute TerranStarport numeric
@attribute TerranControlTower numeric
@attribute TerranWraith numeric
@attribute TerranCloak numeric
@attribute TerranDropship numeric
@attribute TerranValkyrie numeric
@attribute TerranScienceFacility numeric
@attribute TerranVessel numeric
@attribute TerranGhost numeric
@attribute TerranNuke numeric
@attribute TerranBattlecruiser numeric
@attribute TerranAirAttack numeric
@attribute TerranAirArmor numeric
@attribute midBuild {bio,early}

@data
1410,5535,14255,12315,22750,-1,-1,2050,2905,7665,3575,7380,7390,4285,6040,7285,7440,10245,14530,19365,19375,28445,28455,8925,-1,-1,10200,10860,-1,-1,10850,-1,-1,-1,-1,-1,-1,-1,11865,13210,-1,-1,13835,-1,13235,14915,-1,-1,-1,-1,-1,air
1475,3975,-1,-1,-1,-1,-1,2020,2835,-1,3265,6650,7010,-1,5320,6645,6705,7720,-1,9015,-1,-1,-1,9010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1485,4900,11690,8435,10415,10660,17300,2055,2945,6235,3325,6330,6770,13090,4720,5975,6995,11005,11985,12010,16955,12525,-1,7790,10445,-1,13030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11925,13770,-1,-1,-1,-1,13750,14770,-1,-1,-1,-1,-1,unknown
2560,6915,-1,-1,-1,-1,-1,1755,7160,-1,3185,8500,8705,-1,7060,8290,8620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1465,5140,22170,19990,-1,-1,-1,2005,2780,7175,3260,8275,7950,4430,5530,7400,7340,12460,13465,13385,18495,23340,-1,11770,-1,-1,15900,19325,-1,-1,17835,-1,-1,-1,-1,-1,-1,-1,13195,14370,-1,-1,-1,-1,14355,15415,-1,-1,-1,-1,-1,air
1425,4900,8280,4775,7175,18815,22955,2130,2905,7915,3520,6970,-1,9595,5670,7015,7220,6055,8950,7240,11760,16980,24460,11070,15870,16860,13110,14340,-1,-1,13735,-1,-1,-1,-1,-1,-1,-1,13170,15775,-1,25135,20225,-1,15800,16845,-1,-1,-1,-1,-1,rax_fe
1440,4005,18580,14785,20845,-1,-1,2195,2835,11770,3470,6345,6730,9150,4805,6150,6250,9960,11575,11320,-1,19420,-1,7040,18420,-1,13805,15775,-1,-1,14800,-1,-1,-1,-1,-1,-1,-1,8305,9500,-1,-1,19410,-1,9550,10620,-1,-1,-1,-1,-1,air
1465,2690,8020,6530,9460,9530,22465,1980,3055,11010,3235,10050,9860,15415,8445,9835,9910,10670,11620,11650,15715,19075,20000,13280,-1,-1,14860,15515,-1,-1,16030,-1,-1,-1,-1,-1,-1,-1,15820,17015,27705,-1,17740,-1,17050,20025,-1,-1,-1,-1,-1,air
1815,2835,-1,-1,-1,-1,-1,1360,-1,-1,2625,-1,-1,3330,10085,-1,-1,-1,-1,-1,-1,-1,-1,5300,6310,-1,6715,-1,8860,7350,-1,-1,9755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1226,2038,24368,10426,13840,18782,22048,2492,6084,14654,4414,8064,-1,11164,6798,8200,9702,4284,9290,5274,9328,-1,-1,3880,-1,-1,11086,11734,-1,-1,11726,-1,-1,-1,-1,-1,-1,-1,5186,7428,6368,-1,8088,-1,22382,-1,-1,-1,-1,-1,-1,bio
1414,4136,-1,-1,-1,-1,-1,2362,2870,7582,3644,6396,6986,-1,5078,6964,6754,8174,9438,16696,10778,-1,-1,10850,12166,18420,19730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
2445,5270,-1,-1,-1,-1,-1,1765,-1,-1,3090,-1,-1,-1,5900,7305,7335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2420,4830,17980,15260,15955,21890,24955,1860,16570,22635,3100,8045,7590,12990,5965,7545,7675,9885,13040,10915,15050,27315,28895,7200,15110,44210,8580,9525,-1,11195,9210,37900,32850,-1,42885,42910,-1,-1,22750,25865,34560,39810,27275,-1,25835,28765,-1,-1,-1,37185,37205,two_facto
2425,5390,20065,14890,22225,29530,-1,1705,15225,23290,3065,7670,8510,13585,6245,7580,7515,11910,13645,12970,17140,21190,25640,7185,-1,-1,8600,11600,-1,27340,9455,-1,23370,25050,26580,28265,-1,-1,16390,20120,-1,-1,20880,-1,20140,21220,-1,-1,-1,-1,-1,bio
2435,5505,-1,-1,-1,-1,-1,1885,13450,-1,3135,8195,7320,13245,5980,10530,7290,10785,12115,12835,-1,-1,-1,7195,-1,-1,8500,9170,-1,-1,9630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1415,3650,-1,-1,-1,-1,-1,2130,2650,-1,3455,6580,6695,8750,5165,7405,6555,10775,-1,11765,-1,-1,-1,6445,-1,-1,8320,13645,-1,-1,9220,-1,-1,-1,-1,-1,-1,-1,7795,9380,-1,-1,-1,-1,9870,11040,-1,-1,-1,-1,-1,air
1445,4495,21125,14805,21785,-1,-1,2225,2960,6495,3600,7215,5595,7090,4210,6530,5965,6910,8325,12010,-1,-1,-1,8385,22190,-1,10180,11520,-1,-1,11420,-1,-1,-1,-1,-1,-1,-1,10210,11505,-1,-1,12485,-1,13105,15235,-1,-1,-1,-1,-1,air
1410,4960,18630,16400,21130,23630,26185,2145,2810,8155,3390,8060,9325,4830,6190,7515,7735,9865,10900,12250,-1,-1,-1,12355,18880,-1,13845,14775,-1,-1,14765,19625,17635,-1,18965,-1,-1,-1,21640,24825,-1,-1,-1,-1,24980,-1,-1,-1,-1,-1,-1,two_facto
1420,2740,13700,10480,17905,19740,21175,2195,9795,11035,3495,9270,12020,8040,6005,9495,7425,4010,21995,4965,9700,13850,-1,5410,18025,-1,8220,14600,-1,-1,14580,-1,-1,-1,-1,-1,-1,-1,6840,9020,8060,-1,10525,-1,8335,10780,-1,-1,-1,-1,-1,bio
1390,2700,-1,-1,-1,-1,-1,2115,7455,7595,3395,7830,10850,-1,6210,7490,7735,3810,-1,4805,9220,-1,-1,5555,-1,-1,-1,-1,-1,7945,-1,-1,-1,-1,-1,-1,-1,-1,6905,9100,8055,-1,10100,-1,10340,-1,-1,-1,-1,-1,-1,bio
1455,5975,19585,15380,22070,26160,28355,2130,2815,15415,3420,8120,8520,4045,6875,8110,8350,11425,13305,12555,18080,-1,-1,8905,-1,-1,13180,16350,-1,-1,14320,-1,-1,-1,-1,-1,-1,-1,11025,12230,-1,-1,12850,-1,13250,14325,-1,-1,-1,-1,-1,air
1435,3020,-1,-1,-1,-1,-1,2015,6025,10595,3285,7240,7580,-1,5510,6750,7025,4145,-1,5140,9795,-1,-1,7560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8860,-1,10555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,bio
1435,2555,3270,13885,16400,28140,31690,2125,4610,13365,3725,5905,4740,17705,3495,8455,4825,7640,11295,9205,18165,13510,-1,6930,18020,-1,8385,9060,-1,-1,9025,-1,-1,-1,-1,-1,-1,-1,10795,12060,31485,31520,17780,-1,12090,13350,-1,-1,-1,-1,-1,air
1465,4205,-1,12790,16205,-1,-1,2210,2860,-1,3480,7750,-1,-1,6395,8125,7725,9025,10595,-1,-1,-1,-1,5625,-1,-1,6920,8025,-1,-1,7580,-1,-1,-1,-1,-1,-1,-1,7115,8720,-1,-1,15395,-1,9330,11585,-1,-1,-1,-1,-1,air
2420,4830,17980,15260,15955,21890,24955,1860,16570,22635,3100,8045,7590,12990,5965,7545,7675,9885,13040,10915,15050,27315,28895,7200,15110,44210,8580,9525,-1,11195,9210,37900,32850,-1,42885,42910,-1,-1,22750,25865,34560,39810,27275,-1,25835,28765,-1,-1,-1,37185,37205,two_facto
2445,5270,-1,-1,-1,-1,-1,1765,-1,-1,3090,-1,-1,-1,5900,7305,7335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2425,5390,20065,14890,22225,29530,-1,1705,15225,23290,3065,7670,8510,13585,6245,7580,7515,11910,13645,12970,17140,21190,25640,7185,-1,-1,8600,11600,-1,27340,9455,-1,23370,25050,26580,28265,-1,-1,16390,20120,-1,-1,20880,-1,20140,21220,-1,-1,-1,-1,-1,bio
1420,2740,13700,10480,17905,19740,21175,2195,9795,11035,3495,9270,12020,8040,6005,9495,7425,4010,21995,4965,9700,13850,-1,5410,18025,-1,8220,14600,-1,-1,14580,-1,-1,-1,-1,-1,-1,-1,6840,9020,8060,-1,10525,-1,8335,10780,-1,-1,-1,-1,-1,bio
1390,2700,-1,-1,-1,-1,-1,2115,7455,7595,3395,7830,10850,-1,6210,7490,7735,3810,-1,4805,9220,-1,-1,5555,-1,-1,-1,-1,-1,7945,-1,-1,-1,-1,-1,-1,-1,-1,6905,9100,8055,-1,10100,-1,10340,-1,-1,-1,-1,-1,-1,bio
1455,5975,19585,15380,22070,26160,28355,2130,2815,15415,3420,8120,8520,4045,6875,8110,8350,11425,13305,12555,18080,-1,-1,8905,-1,-1,13180,16350,-1,-1,14320,-1,-1,-1,-1,-1,-1,-1,11025,12230,-1,-1,12850,-1,13250,14325,-1,-1,-1,-1,-1,air
1430,3205,16310,13815,19495,27390,30360,2155,2810,10700,3810,6760,7280,17675,5365,6680,6720,7715,11820,8695,13220,25010,25045,4525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5795,8055,6970,-1,9085,-1,9805,11480,-1,-1,-1,-1,-1,air
1425,4175,20450,14325,18830,33825,-1,2160,2860,11760,3440,6505,7395,16015,5180,6545,6680,10135,15985,11845,17810,25915,-1,8055,-1,-1,18735,-1,-1,-1,19410,-1,-1,-1,-1,-1,-1,-1,9340,11500,10535,-1,-1,-1,11525,12545,-1,-1,-1,-1,-1,air
1395,3265,16215,14235,19510,22440,24525,2005,2695,8735,4710,6195,26010,9115,4945,9535,6235,11510,12735,12655,16380,17310,21495,4535,-1,-1,6370,7455,-1,26445,6995,-1,-1,-1,-1,-1,-1,-1,5805,6905,-1,-1,7600,-1,9035,10190,-1,-1,-1,-1,-1,air
1465,2610,18195,14635,16620,16930,21790,2195,33230,57960,3460,-1,-1,8220,14835,-1,16190,10140,11290,-1,-1,-1,-1,4165,4960,8670,5465,9705,-1,6085,7605,8725,6795,7385,9750,15745,-1,-1,18120,19405,34820,40005,26960,20075,22040,-1,-1,-1,-1,21990,-1,two_facto
1410,4905,10425,2965,5420,18280,-1,3420,3900,4300,5135,7105,-1,7455,5700,7320,6965,9445,10735,10665,15280,17475,-1,9110,11780,15470,10510,11180,-1,-1,11165,-1,-1,-1,-1,-1,-1,-1,10530,11950,-1,-1,12695,-1,13220,14620,-1,-1,-1,-1,-1,rax_fe
1410,4330,15760,13050,15680,23575,26710,2160,2830,19865,3415,6245,-1,14965,4755,6065,6365,10570,18455,17080,-1,21105,-1,7185,17045,-1,9020,12380,9750,9745,11090,-1,-1,-1,-1,-1,-1,-1,8690,10140,-1,-1,20680,-1,10175,11740,-1,-1,-1,-1,-1,air
1390,4545,4895,11120,14200,14595,20945,2210,2795,15220,3455,7095,-1,-1,5685,7050,7065,7730,10050,8780,14750,19725,-1,7010,11720,21905,8410,11595,-1,-1,11085,-1,24580,-1,25940,-1,-1,-1,8440,10160,27560,-1,17645,-1,10140,21100,-1,-1,-1,-1,-1,air
1405,4475,-1,11075,-1,-1,-1,2170,2810,3510,3960,6850,6575,-1,5270,6600,6565,9950,12715,-1,-1,-1,-1,8500,-1,-1,10500,13050,-1,-1,11720,-1,-1,-1,-1,-1,-1,-1,9890,11035,-1,-1,-1,-1,12550,13895,-1,-1,-1,-1,-1,air
1395,4165,-1,-1,-1,-1,-1,2015,2765,5045,3300,7680,7235,8920,5785,7390,7555,6985,9285,-1,-1,-1,-1,5535,-1,-1,6855,8325,-1,-1,7770,-1,-1,-1,-1,-1,-1,-1,12470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1435,3925,20825,16905,19125,22845,23775,2025,2735,9425,3270,6870,8085,12120,5440,6735,6750,9685,10735,11200,-1,-1,-1,5140,9115,9635,6480,7920,-1,-1,7695,-1,-1,-1,-1,-1,-1,-1,9050,10980,-1,-1,13060,-1,11695,12950,-1,-1,-1,-1,-1,air
1425,4390,19555,15340,17445,21030,26095,2050,2810,6260,3315,6610,6955,16565,5205,6450,6470,4845,17160,11750,5775,15935,-1,9140,-1,-1,11150,16820,-1,-1,12305,-1,-1,-1,-1,-1,-1,-1,11720,12955,-1,-1,13850,-1,12930,16495,-1,-1,-1,-1,-1,air
1470,3300,18355,14615,19115,21535,30480,2285,2930,16025,3690,7620,-1,10145,6235,7835,7765,5480,10625,6465,12015,16135,21095,7385,17030,-1,8915,17785,-1,-1,10770,-1,39030,42825,-1,-1,-1,-1,8800,10235,-1,-1,13080,-1,10575,12225,-1,-1,46845,44695,46950,air
1410,5435,7470,5090,13995,17070,19570,2140,2825,6545,3435,8295,7790,8140,5840,7325,7155,8275,10070,11710,27485,23075,-1,11870,-1,-1,13550,17760,-1,-1,14950,-1,-1,-1,-1,-1,-1,-1,13565,18825,28265,28290,20305,-1,19360,21005,-1,-1,-1,-1,-1,rax_fe
1430,3770,18840,12560,17265,19750,22445,2120,2650,5825,3400,6240,6200,18860,4695,6010,6060,9540,12880,10750,15105,-1,23840,10780,18770,-1,12785,13670,-1,-1,13635,-1,-1,-1,-1,-1,-1,-1,12195,13325,-1,-1,13970,-1,14400,15880,-1,-1,-1,-1,-1,air
1450,5785,18060,13100,13900,16990,21535,2185,2720,11280,3435,8745,10200,14220,7360,8640,8700,8245,18395,11310,15565,21590,21610,7065,28225,-1,11300,14155,-1,-1,12335,-1,35200,-1,-1,-1,-1,-1,8420,9615,-1,-1,10295,-1,11855,15175,-1,-1,-1,-1,-1,air
1460,4245,-1,15795,18690,19400,-1,2085,2750,10645,3390,7800,8170,-1,6525,7840,8090,10370,-1,11505,15870,-1,-1,5550,-1,-1,12590,13255,-1,-1,13255,-1,-1,-1,-1,-1,-1,-1,6855,8040,-1,-1,8665,-1,11530,14230,-1,-1,-1,-1,-1,air
2495,8525,20035,12590,15395,-1,-1,1760,8635,12090,3020,10830,-1,4275,9540,10800,11065,15710,18000,-1,-1,-1,-1,12000,15670,-1,13500,14885,-1,-1,14865,-1,-1,-1,-1,-1,-1,-1,13990,15635,20370,-1,17055,-1,17815,19630,-1,-1,-1,-1,-1,bio
1415,2570,3210,12870,19935,23280,-1,1995,2760,14070,3440,6130,6160,7425,4810,6060,6720,14150,16040,16130,24375,17080,-1,7465,-1,-1,11420,18015,-1,-1,12195,-1,-1,-1,-1,-1,-1,-1,9400,10870,26775,-1,11830,-1,11595,12785,-1,-1,-1,-1,-1,air
1398,3464,20906,15820,26170,29256,35340,1992,2772,10950,3238,6610,7138,11690,5210,6576,6918,11278,12298,13030,22352,17098,33866,4726,22134,-1,10366,11000,-1,-1,10992,-1,-1,-1,-1,-1,-1,-1,6062,7184,-1,-1,7824,-1,10406,12914,-1,-1,-1,-1,-1,air
1378,3766,24640,17660,20794,35346,38484,1946,2642,10714,3196,6296,6694,14718,4746,6270,6532,9132,11414,10684,29230,15578,-1,4932,6676,15704,9152,10676,-1,-1,10670,-1,32442,-1,35360,-1,-1,-1,6178,7306,-1,-1,7932,35550,10766,14090,-1,-1,-1,35584,-1,air
1364,3818,-1,-1,-1,-1,-1,1990,2684,-1,3218,6514,7872,10558,5180,6536,6630,9480,10582,11050,-1,-1,-1,5010,7154,-1,8898,-1,-1,7538,10168,-1,-1,-1,-1,-1,-1,-1,6288,7402,-1,-1,8492,-1,-1,-1,-1,-1,-1,-1,-1,air
1314,3828,-1,-1,-1,-1,-1,1958,2646,-1,3196,6122,6698,-1,4860,6396,6570,9002,-1,-1,-1,-1,-1,5062,6346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6304,7388,-1,-1,8010,-1,-1,-1,-1,-1,-1,-1,-1,air
1480,5745,13100,9170,17345,20740,21910,2225,2860,7845,3470,8050,-1,11245,6585,8020,8015,10485,12135,11650,16775,16505,22200,12010,12500,-1,13345,14160,-1,-1,14175,-1,-1,-1,-1,-1,-1,-1,13305,14550,-1,-1,24385,-1,14535,15485,-1,-1,-1,-1,-1,two_facto
1440,4140,22615,13600,15710,30195,35095,2055,2870,14110,3330,7605,8215,11880,6250,8035,7925,37955,-1,38985,40845,43010,-1,7820,15965,-1,10785,15070,-1,-1,12260,-1,-1,-1,-1,-1,-1,-1,9155,10680,-1,-1,11480,-1,11095,13540,-1,-1,-1,-1,-1,air
1955,6110,22505,14995,19910,22130,-1,1610,3060,12810,2840,8520,9590,4210,7215,8635,8655,11570,12890,-1,-1,-1,-1,9270,18535,-1,10670,11295,-1,-1,11290,-1,-1,-1,-1,-1,-1,-1,14440,16005,-1,-1,16820,-1,16090,17780,-1,-1,-1,-1,-1,bio
1395,4155,-1,-1,-1,-1,-1,2030,2750,11280,3285,7235,7250,9720,5900,7125,7190,10770,12050,12795,-1,-1,-1,5375,-1,-1,6700,7825,-1,-1,7330,-1,-1,-1,-1,-1,-1,-1,14855,16560,-1,-1,-1,-1,16070,-1,-1,-1,-1,-1,-1,air
1460,-1,-1,-1,-1,-1,-1,2055,2970,5950,3535,-1,-1,4670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1435,3200,4915,-1,-1,-1,-1,2175,2960,4185,3470,7070,7010,13280,5735,7140,7195,7855,13310,-1,9600,-1,-1,12115,-1,-1,13750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1450,3705,14340,11800,-1,-1,-1,2020,2690,12760,3275,6140,-1,5475,4370,5690,6340,7955,11510,10070,-1,15515,-1,6860,18555,-1,12185,13240,-1,-1,13100,-1,18100,-1,19665,-1,-1,-1,8445,9875,-1,-1,14530,-1,9915,11055,-1,-1,-1,-1,-1,air
1498,4606,18626,15986,23056,26684,35014,2072,2778,7544,3328,5756,6328,10072,4286,6030,6528,5580,11846,7280,15302,24608,24616,9648,19794,-1,11072,13994,-1,-1,14008,-1,-1,-1,-1,-1,-1,-1,11100,12484,-1,-1,-1,-1,12426,13476,-1,-1,-1,-1,-1,air
1280,3932,13268,11420,21392,-1,-1,2052,2728,12192,3288,6076,6528,19116,4568,5828,6120,8012,20084,9212,13732,16424,18220,7064,18232,-1,8404,10012,-1,-1,10008,-1,-1,-1,-1,-1,-1,-1,11996,13188,-1,-1,-1,-1,13212,14396,-1,-1,-1,-1,-1,air
1430,3855,14130,11915,24245,29475,32095,1990,2625,13285,3230,7175,8035,12965,5775,7005,7040,9260,13530,10670,15105,16425,19370,5110,6815,17605,8840,10330,-1,-1,10325,-1,-1,-1,-1,-1,-1,-1,6385,7540,-1,-1,8200,-1,10695,13335,-1,-1,-1,-1,-1,air
1465,5795,23670,12795,16390,27910,30965,2075,2930,6455,3360,7190,-1,13115,5765,8355,7320,6635,13575,7625,12765,24730,-1,10290,-1,-1,11820,16470,-1,-1,14385,-1,-1,-1,-1,-1,-1,-1,11800,15030,13135,-1,21910,-1,13510,15735,-1,-1,-1,-1,-1,air
1380,1860,23120,13875,16535,16760,19970,2615,11245,11480,18145,26985,-1,18175,22935,24505,24475,11150,12240,25275,-1,30145,-1,3920,4425,10910,14480,17305,-1,30995,15590,6640,5370,-1,-1,-1,-1,-1,5325,6475,-1,-1,7105,8885,23210,24535,-1,-1,-1,9360,-1,bio
1460,4915,19520,7045,9465,14355,17935,2255,2865,8335,3485,7685,7675,10860,5915,7900,7950,8960,15800,10130,14580,19290,-1,9010,14475,-1,11320,13700,-1,-1,13220,-1,26880,-1,30665,-1,37000,-1,10530,15730,-1,24805,24535,-1,16075,17050,-1,-1,-1,-1,-1,air
1438,4380,15610,13384,24104,-1,-1,2192,2940,14892,3446,6048,6902,15484,4726,6992,5992,8830,11782,10798,19164,17628,24392,5850,16736,-1,7728,13434,8562,9250,12466,-1,-1,-1,-1,-1,-1,-1,7240,9350,8436,-1,-1,-1,10980,12492,-1,-1,-1,-1,-1,air
1438,4380,15610,13384,24104,-1,-1,2192,2940,14892,3446,6048,6902,15484,4726,6992,5992,8830,11782,10798,19164,17628,24392,5850,16736,-1,7728,13434,8562,9250,12466,-1,-1,-1,-1,-1,-1,-1,7240,9350,8436,-1,-1,-1,10980,12492,-1,-1,-1,-1,-1,air
1490,4648,12342,10086,21688,-1,-1,2034,2720,10958,3260,6716,6898,12018,5216,6746,6762,8714,10564,9778,15022,19924,-1,7660,18506,19042,17110,18408,-1,-1,17812,-1,-1,-1,-1,-1,-1,-1,9098,11910,12844,13732,-1,-1,11378,15754,-1,-1,-1,-1,-1,air
1490,2636,14524,10516,12428,13316,18506,2230,7348,14696,7946,-1,-1,-1,16094,-1,17532,6138,7176,-1,-1,-1,-1,4086,4836,17514,5416,17488,-1,-1,17450,7018,5362,5568,11346,20260,20240,-1,5322,6430,-1,-1,8978,7634,10782,22272,-1,-1,-1,6872,-1,bio
1490,2636,14524,10516,12428,13316,18506,2230,7348,14696,7946,-1,-1,-1,16094,-1,17532,6138,7176,-1,-1,-1,-1,4086,4836,17514,5416,17488,-1,-1,17450,7018,5362,5568,11346,20260,20240,-1,5322,6430,-1,-1,8978,7634,10782,22272,-1,-1,-1,6872,-1,bio
1525,2730,-1,23380,-1,-1,-1,2190,3310,3560,3975,6005,6855,12325,4425,6535,5710,-1,-1,-1,-1,-1,-1,6100,-1,-1,18375,-1,-1,-1,-1,-1,11470,-1,-1,-1,-1,-1,7475,11505,-1,-1,-1,12785,-1,-1,-1,-1,-1,-1,-1,bio
1430,6705,14735,5630,8165,15180,16505,2155,2735,11985,3400,9325,16420,7835,7615,9005,9090,6900,8920,8245,13575,-1,-1,10750,-1,-1,12585,-1,-1,-1,13340,-1,-1,-1,-1,-1,-1,-1,12615,14060,-1,-1,-1,-1,14080,16045,-1,-1,-1,-1,-1,air
1410,3970,-1,10385,-1,-1,-1,2220,2865,7505,3460,8430,8445,-1,6920,8195,8275,9305,-1,-1,-1,-1,-1,5245,-1,-1,9830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6570,8660,7720,-1,9280,-1,-1,-1,-1,-1,-1,-1,-1,air
1835,7840,-1,-1,-1,-1,-1,1520,2535,-1,2780,-1,-1,3620,11185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1475,4825,27490,20720,25955,-1,-1,2255,2965,18810,3555,10245,10695,18635,8985,10835,10300,10895,13175,13805,19310,25290,-1,6250,27425,-1,7725,9355,-1,-1,8350,-1,-1,-1,-1,-1,-1,-1,7705,8840,-1,-1,9605,-1,13880,14880,-1,-1,-1,-1,-1,air
1380,3975,-1,-1,-1,-1,-1,2925,7680,-1,4195,7585,-1,-1,5855,7080,8255,5450,-1,6450,10655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1810,9350,-1,-1,-1,-1,-1,1490,7590,7860,2745,-1,-1,8145,11675,-1,-1,9265,10590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,bio
1415,7280,10555,6830,8740,28455,-1,2060,2755,19150,3305,9745,-1,5015,8190,9575,9675,10335,12470,12505,-1,-1,-1,10150,-1,-1,12175,13610,-1,26995,12965,-1,20930,-1,-1,-1,-1,-1,14730,20855,-1,-1,-1,22245,19820,-1,-1,-1,-1,22655,-1,air
1410,3980,-1,15960,-1,-1,-1,2070,2890,12280,3335,9730,12995,-1,8300,9680,9790,9530,11630,12020,-1,-1,-1,5315,-1,-1,6605,7370,-1,-1,7425,-1,-1,-1,-1,-1,-1,-1,6570,7685,-1,-1,8320,-1,11465,13730,-1,-1,-1,-1,-1,air
1465,-1,-1,-1,-1,-1,-1,2045,2690,-1,3305,-1,-1,4045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2005,-1,-1,-1,-1,-1,-1,1910,2590,-1,3175,-1,-1,3620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1470,3435,-1,-1,-1,-1,-1,2185,2830,-1,3525,7950,8440,11825,6390,7720,8045,10425,11860,-1,-1,-1,-1,8590,-1,-1,10205,-1,-1,-1,10865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1890,3485,-1,-1,-1,-1,-1,1400,4700,11330,2640,5570,6055,-1,4115,5400,5730,8325,11880,9460,-1,13920,-1,7385,-1,-1,8855,11405,-1,-1,10690,-1,-1,-1,-1,-1,-1,-1,8820,10080,-1,-1,-1,-1,9975,11005,-1,-1,-1,-1,-1,air
1800,4695,-1,-1,-1,-1,-1,1290,4135,12630,2525,6110,6865,9690,4845,6155,6375,9735,11935,12680,-1,-1,-1,8910,-1,-1,10965,11705,-1,10365,11690,-1,-1,-1,-1,-1,-1,-1,10985,-1,12410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
