Zerg_Hive 19595; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2835; Zerg_Extractor 1585; Zerg_Creep_Colony 11605; Zerg_Evolution_Chamber 23465; Zerg_Queens_Nest 17605; Zerg_Sunken_Colony 12030; Zerg_Spore_Colony 0; Zerg_Expansion 4885; Zerg_Hydralisk_Den 25680; Zerg_Greater_Spire 21435; Zerg_Expansion2 9055; Zerg_Lair 4080; Zerg_Ultralisk_Cavern 21615; Zerg_Spire 5870; Zerg_Building_Overlord 1460; Zerg_Defiler_Mound 25650; 
Zerg_Hive 14515; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3090; Zerg_Extractor 3785; Zerg_Creep_Colony 5125; Zerg_Evolution_Chamber 19395; Zerg_Queens_Nest 13360; Zerg_Sunken_Colony 5555; Zerg_Spore_Colony 0; Zerg_Expansion 2635; Zerg_Hydralisk_Den 9815; Zerg_Greater_Spire 16355; Zerg_Expansion2 9165; Zerg_Lair 5090; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6695; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 2920; Zerg_Extractor 1620; Zerg_Creep_Colony 4655; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 24465; Zerg_Sunken_Colony 5030; Zerg_Spore_Colony 0; Zerg_Expansion 2510; Zerg_Hydralisk_Den 7650; Zerg_Greater_Spire 0; Zerg_Expansion2 9575; Zerg_Lair 6740; Zerg_Ultralisk_Cavern 0; Zerg_Spire 14495; Zerg_Building_Overlord 1440; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 3195; Zerg_Extractor 2975; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2620; Zerg_Hydralisk_Den 6290; Zerg_Greater_Spire 0; Zerg_Expansion2 8400; Zerg_Lair 5340; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1345; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 3255; Zerg_Extractor 3100; Zerg_Creep_Colony 4655; Zerg_Evolution_Chamber 15120; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7535; Zerg_Spore_Colony 0; Zerg_Expansion 2530; Zerg_Hydralisk_Den 5810; Zerg_Greater_Spire 0; Zerg_Expansion2 9030; Zerg_Lair 4780; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1420; Zerg_Defiler_Mound 0; 
Zerg_Hive 25260; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2960; Zerg_Extractor 1375; Zerg_Creep_Colony 8905; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 17610; Zerg_Sunken_Colony 9300; Zerg_Spore_Colony 0; Zerg_Expansion 4820; Zerg_Hydralisk_Den 6385; Zerg_Greater_Spire 27605; Zerg_Expansion2 9910; Zerg_Lair 4235; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5940; Zerg_Building_Overlord 1620; Zerg_Defiler_Mound 33540; 
Zerg_Hive 13405; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2895; Zerg_Extractor 5005; Zerg_Creep_Colony 5965; Zerg_Evolution_Chamber 19965; Zerg_Queens_Nest 12290; Zerg_Sunken_Colony 6410; Zerg_Spore_Colony 20635; Zerg_Expansion 2360; Zerg_Hydralisk_Den 7785; Zerg_Greater_Spire 15605; Zerg_Expansion2 3955; Zerg_Lair 6605; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9995; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 18485; 
Zerg_Hive 29120; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2530; Zerg_Extractor 1310; Zerg_Creep_Colony 5165; Zerg_Evolution_Chamber 13600; Zerg_Queens_Nest 26500; Zerg_Sunken_Colony 5535; Zerg_Spore_Colony 37500; Zerg_Expansion 2120; Zerg_Hydralisk_Den 8990; Zerg_Greater_Spire 0; Zerg_Expansion2 6645; Zerg_Lair 6340; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7875; Zerg_Building_Overlord 2810; Zerg_Defiler_Mound 43480; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 3215; Zerg_Extractor 3715; Zerg_Creep_Colony 5735; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6725; Zerg_Spore_Colony 0; Zerg_Expansion 2645; Zerg_Hydralisk_Den 5970; Zerg_Greater_Spire 0; Zerg_Expansion2 7675; Zerg_Lair 5065; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6660; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 17725; Zerg_Opening Lurker; Zerg_Spawning_Pool 3230; Zerg_Extractor 3745; Zerg_Creep_Colony 5160; Zerg_Evolution_Chamber 19125; Zerg_Queens_Nest 16645; Zerg_Sunken_Colony 5540; Zerg_Spore_Colony 0; Zerg_Expansion 2855; Zerg_Hydralisk_Den 6580; Zerg_Greater_Spire 19790; Zerg_Expansion2 12785; Zerg_Lair 5280; Zerg_Ultralisk_Cavern 0; Zerg_Spire 12310; Zerg_Building_Overlord 1440; Zerg_Defiler_Mound 19850; 
Zerg_Hive 25195; Zerg_Opening Lurker; Zerg_Spawning_Pool 3085; Zerg_Extractor 3745; Zerg_Creep_Colony 7860; Zerg_Evolution_Chamber 19325; Zerg_Queens_Nest 22655; Zerg_Sunken_Colony 8690; Zerg_Spore_Colony 0; Zerg_Expansion 2665; Zerg_Hydralisk_Den 5735; Zerg_Greater_Spire 29625; Zerg_Expansion2 13755; Zerg_Lair 5180; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13465; Zerg_Building_Overlord 1415; Zerg_Defiler_Mound 0; 
Zerg_Hive 19860; Zerg_Opening Standard; Zerg_Spawning_Pool 3112; Zerg_Extractor 3748; Zerg_Creep_Colony 7766; Zerg_Evolution_Chamber 14500; Zerg_Queens_Nest 18606; Zerg_Sunken_Colony 8164; Zerg_Spore_Colony 0; Zerg_Expansion 2664; Zerg_Hydralisk_Den 6512; Zerg_Greater_Spire 0; Zerg_Expansion2 7064; Zerg_Lair 5182; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6788; Zerg_Building_Overlord 1358; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2975; Zerg_Extractor 4075; Zerg_Creep_Colony 4700; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 20070; Zerg_Sunken_Colony 5135; Zerg_Spore_Colony 0; Zerg_Expansion 2570; Zerg_Hydralisk_Den 8910; Zerg_Greater_Spire 0; Zerg_Expansion2 6285; Zerg_Lair 5350; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6900; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 15555; Zerg_Opening Lurker; Zerg_Spawning_Pool 3085; Zerg_Extractor 3720; Zerg_Creep_Colony 4590; Zerg_Evolution_Chamber 21390; Zerg_Queens_Nest 14475; Zerg_Sunken_Colony 4960; Zerg_Spore_Colony 0; Zerg_Expansion 2650; Zerg_Hydralisk_Den 6135; Zerg_Greater_Spire 19110; Zerg_Expansion2 10430; Zerg_Lair 5120; Zerg_Ultralisk_Cavern 0; Zerg_Spire 16155; Zerg_Building_Overlord 1360; Zerg_Defiler_Mound 20540; 
Zerg_Hive 28260; Zerg_Opening Lurker; Zerg_Spawning_Pool 3080; Zerg_Extractor 3695; Zerg_Creep_Colony 5030; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 27275; Zerg_Sunken_Colony 5705; Zerg_Spore_Colony 0; Zerg_Expansion 2670; Zerg_Hydralisk_Den 6510; Zerg_Greater_Spire 32600; Zerg_Expansion2 16650; Zerg_Lair 5360; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11545; Zerg_Building_Overlord 1450; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1525; Zerg_Extractor 4520; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3710; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 5445; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2130; Zerg_Defiler_Mound 0; 
Zerg_Hive 23245; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3130; Zerg_Extractor 4045; Zerg_Creep_Colony 6500; Zerg_Evolution_Chamber 17030; Zerg_Queens_Nest 21660; Zerg_Sunken_Colony 8210; Zerg_Spore_Colony 0; Zerg_Expansion 2650; Zerg_Hydralisk_Den 12595; Zerg_Greater_Spire 25495; Zerg_Expansion2 8060; Zerg_Lair 6100; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7695; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 15200; Zerg_Opening Lurker; Zerg_Spawning_Pool 1635; Zerg_Extractor 2430; Zerg_Creep_Colony 6200; Zerg_Evolution_Chamber 12870; Zerg_Queens_Nest 13915; Zerg_Sunken_Colony 6595; Zerg_Spore_Colony 0; Zerg_Expansion 3530; Zerg_Hydralisk_Den 5820; Zerg_Greater_Spire 0; Zerg_Expansion2 9165; Zerg_Lair 5180; Zerg_Ultralisk_Cavern 17035; Zerg_Spire 13095; Zerg_Building_Overlord 2050; Zerg_Defiler_Mound 0; 
Zerg_Hive 14160; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1655; Zerg_Extractor 2265; Zerg_Creep_Colony 5685; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 13035; Zerg_Sunken_Colony 6080; Zerg_Spore_Colony 0; Zerg_Expansion 3655; Zerg_Hydralisk_Den 14045; Zerg_Greater_Spire 16015; Zerg_Expansion2 5075; Zerg_Lair 6555; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8190; Zerg_Building_Overlord 2070; Zerg_Defiler_Mound 22545; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 2500; Zerg_Extractor 1625; Zerg_Creep_Colony 7135; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7960; Zerg_Spore_Colony 0; Zerg_Expansion 4480; Zerg_Hydralisk_Den 5240; Zerg_Greater_Spire 0; Zerg_Expansion2 10095; Zerg_Lair 3850; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10820; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3055; Zerg_Extractor 1600; Zerg_Creep_Colony 4735; Zerg_Evolution_Chamber 16005; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5135; Zerg_Spore_Colony 0; Zerg_Expansion 2625; Zerg_Hydralisk_Den 12055; Zerg_Greater_Spire 0; Zerg_Expansion2 5675; Zerg_Lair 7895; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9555; Zerg_Building_Overlord 1435; Zerg_Defiler_Mound 0; 
Zerg_Hive 17090; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2250; Zerg_Extractor 6085; Zerg_Creep_Colony 5700; Zerg_Evolution_Chamber 15460; Zerg_Queens_Nest 15860; Zerg_Sunken_Colony 7235; Zerg_Spore_Colony 0; Zerg_Expansion 3065; Zerg_Hydralisk_Den 8850; Zerg_Greater_Spire 0; Zerg_Expansion2 4435; Zerg_Lair 7810; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11995; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 19130; 
Zerg_Hive 15850; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3120; Zerg_Extractor 3600; Zerg_Creep_Colony 6480; Zerg_Evolution_Chamber 14755; Zerg_Queens_Nest 14745; Zerg_Sunken_Colony 6850; Zerg_Spore_Colony 0; Zerg_Expansion 2650; Zerg_Hydralisk_Den 7295; Zerg_Greater_Spire 0; Zerg_Expansion2 5415; Zerg_Lair 6230; Zerg_Ultralisk_Cavern 20865; Zerg_Spire 12125; Zerg_Building_Overlord 1405; Zerg_Defiler_Mound 18635; 
Zerg_Hive 25100; Zerg_Opening Standard; Zerg_Spawning_Pool 3205; Zerg_Extractor 2620; Zerg_Creep_Colony 4980; Zerg_Evolution_Chamber 20460; Zerg_Queens_Nest 23965; Zerg_Sunken_Colony 5810; Zerg_Spore_Colony 0; Zerg_Expansion 2535; Zerg_Hydralisk_Den 5555; Zerg_Greater_Spire 0; Zerg_Expansion2 7310; Zerg_Lair 4485; Zerg_Ultralisk_Cavern 27080; Zerg_Spire 8775; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 16350; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3195; Zerg_Extractor 4005; Zerg_Creep_Colony 5230; Zerg_Evolution_Chamber 25310; Zerg_Queens_Nest 14835; Zerg_Sunken_Colony 5645; Zerg_Spore_Colony 0; Zerg_Expansion 2515; Zerg_Hydralisk_Den 7095; Zerg_Greater_Spire 23575; Zerg_Expansion2 4410; Zerg_Lair 6125; Zerg_Ultralisk_Cavern 19075; Zerg_Spire 19985; Zerg_Building_Overlord 1455; Zerg_Defiler_Mound 0; 
Zerg_Hive 44705; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3060; Zerg_Extractor 3835; Zerg_Creep_Colony 5130; Zerg_Evolution_Chamber 23135; Zerg_Queens_Nest 43075; Zerg_Sunken_Colony 5595; Zerg_Spore_Colony 0; Zerg_Expansion 2455; Zerg_Hydralisk_Den 12325; Zerg_Greater_Spire 47230; Zerg_Expansion2 4695; Zerg_Lair 5955; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8630; Zerg_Building_Overlord 1445; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 2675; Zerg_Extractor 4305; Zerg_Creep_Colony 5720; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6180; Zerg_Spore_Colony 0; Zerg_Expansion 3495; Zerg_Hydralisk_Den 8370; Zerg_Greater_Spire 0; Zerg_Expansion2 6705; Zerg_Lair 5730; Zerg_Ultralisk_Cavern 0; Zerg_Spire 14555; Zerg_Building_Overlord 1485; Zerg_Defiler_Mound 0; 
Zerg_Hive 17655; Zerg_Opening Standard; Zerg_Spawning_Pool 3250; Zerg_Extractor 4350; Zerg_Creep_Colony 4735; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 15155; Zerg_Sunken_Colony 5305; Zerg_Spore_Colony 0; Zerg_Expansion 2510; Zerg_Hydralisk_Den 7500; Zerg_Greater_Spire 0; Zerg_Expansion2 10080; Zerg_Lair 6350; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7970; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 19500; 
Zerg_Hive 24615; Zerg_Opening Lurker; Zerg_Spawning_Pool 3285; Zerg_Extractor 3915; Zerg_Creep_Colony 5010; Zerg_Evolution_Chamber 16320; Zerg_Queens_Nest 23295; Zerg_Sunken_Colony 5495; Zerg_Spore_Colony 38850; Zerg_Expansion 2735; Zerg_Hydralisk_Den 6625; Zerg_Greater_Spire 27115; Zerg_Expansion2 9720; Zerg_Lair 5655; Zerg_Ultralisk_Cavern 30965; Zerg_Spire 15005; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 38900; 
Zerg_Hive 14975; Zerg_Opening Lurker; Zerg_Spawning_Pool 1690; Zerg_Extractor 2340; Zerg_Creep_Colony 8100; Zerg_Evolution_Chamber 22850; Zerg_Queens_Nest 13300; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3565; Zerg_Hydralisk_Den 6105; Zerg_Greater_Spire 16845; Zerg_Expansion2 9315; Zerg_Lair 5325; Zerg_Ultralisk_Cavern 19500; Zerg_Spire 9875; Zerg_Building_Overlord 2110; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1665; Zerg_Extractor 2395; Zerg_Creep_Colony 6705; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7230; Zerg_Spore_Colony 0; Zerg_Expansion 3490; Zerg_Hydralisk_Den 9465; Zerg_Greater_Spire 0; Zerg_Expansion2 5045; Zerg_Lair 6605; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8205; Zerg_Building_Overlord 2085; Zerg_Defiler_Mound 0; 
Zerg_Hive 20340; Zerg_Opening Standard; Zerg_Spawning_Pool 3210; Zerg_Extractor 3365; Zerg_Creep_Colony 5630; Zerg_Evolution_Chamber 13830; Zerg_Queens_Nest 18315; Zerg_Sunken_Colony 6055; Zerg_Spore_Colony 0; Zerg_Expansion 2665; Zerg_Hydralisk_Den 5830; Zerg_Greater_Spire 22460; Zerg_Expansion2 7630; Zerg_Lair 4870; Zerg_Ultralisk_Cavern 25295; Zerg_Spire 16150; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 23345; Zerg_Opening Lurker; Zerg_Spawning_Pool 2990; Zerg_Extractor 3495; Zerg_Creep_Colony 5290; Zerg_Evolution_Chamber 11245; Zerg_Queens_Nest 21950; Zerg_Sunken_Colony 7300; Zerg_Spore_Colony 0; Zerg_Expansion 2570; Zerg_Hydralisk_Den 5960; Zerg_Greater_Spire 0; Zerg_Expansion2 10095; Zerg_Lair 4760; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10720; Zerg_Building_Overlord 1340; Zerg_Defiler_Mound 27085; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3070; Zerg_Extractor 1625; Zerg_Creep_Colony 4510; Zerg_Evolution_Chamber 13075; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5335; Zerg_Spore_Colony 0; Zerg_Expansion 2525; Zerg_Hydralisk_Den 11435; Zerg_Greater_Spire 0; Zerg_Expansion2 8565; Zerg_Lair 4760; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6525; Zerg_Building_Overlord 1430; Zerg_Defiler_Mound 0; 
Zerg_Hive 21710; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2635; Zerg_Extractor 1705; Zerg_Creep_Colony 5240; Zerg_Evolution_Chamber 14360; Zerg_Queens_Nest 20315; Zerg_Sunken_Colony 5650; Zerg_Spore_Colony 0; Zerg_Expansion 3210; Zerg_Hydralisk_Den 10700; Zerg_Greater_Spire 24455; Zerg_Expansion2 8715; Zerg_Lair 5155; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6840; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 16695; Zerg_Opening Lurker; Zerg_Spawning_Pool 1665; Zerg_Extractor 2245; Zerg_Creep_Colony 6245; Zerg_Evolution_Chamber 16110; Zerg_Queens_Nest 15350; Zerg_Sunken_Colony 9105; Zerg_Spore_Colony 0; Zerg_Expansion 3580; Zerg_Hydralisk_Den 5780; Zerg_Greater_Spire 18545; Zerg_Expansion2 9655; Zerg_Lair 4935; Zerg_Ultralisk_Cavern 18595; Zerg_Spire 13525; Zerg_Building_Overlord 2040; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 3235; Zerg_Extractor 2640; Zerg_Creep_Colony 5305; Zerg_Evolution_Chamber 18885; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6890; Zerg_Spore_Colony 0; Zerg_Expansion 2530; Zerg_Hydralisk_Den 5745; Zerg_Greater_Spire 0; Zerg_Expansion2 9760; Zerg_Lair 4510; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8885; Zerg_Building_Overlord 1345; Zerg_Defiler_Mound 0; 
Zerg_Hive 23330; Zerg_Opening Lurker; Zerg_Spawning_Pool 2985; Zerg_Extractor 5260; Zerg_Creep_Colony 6430; Zerg_Evolution_Chamber 16290; Zerg_Queens_Nest 22030; Zerg_Sunken_Colony 6810; Zerg_Spore_Colony 0; Zerg_Expansion 2435; Zerg_Hydralisk_Den 7110; Zerg_Greater_Spire 25285; Zerg_Expansion2 11830; Zerg_Lair 6620; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13315; Zerg_Building_Overlord 1330; Zerg_Defiler_Mound 0; 
Zerg_Hive 25265; Zerg_Opening Lurker; Zerg_Spawning_Pool 3370; Zerg_Extractor 3875; Zerg_Creep_Colony 5035; Zerg_Evolution_Chamber 10565; Zerg_Queens_Nest 23720; Zerg_Sunken_Colony 8130; Zerg_Spore_Colony 0; Zerg_Expansion 2550; Zerg_Hydralisk_Den 6290; Zerg_Greater_Spire 0; Zerg_Expansion2 9615; Zerg_Lair 5485; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13080; Zerg_Building_Overlord 1420; Zerg_Defiler_Mound 0; 
Zerg_Hive 21365; Zerg_Opening Lurker; Zerg_Spawning_Pool 1635; Zerg_Extractor 2315; Zerg_Creep_Colony 5550; Zerg_Evolution_Chamber 19680; Zerg_Queens_Nest 19665; Zerg_Sunken_Colony 6220; Zerg_Spore_Colony 0; Zerg_Expansion 3405; Zerg_Hydralisk_Den 5825; Zerg_Greater_Spire 0; Zerg_Expansion2 10055; Zerg_Lair 5060; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13605; Zerg_Building_Overlord 2065; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1615; Zerg_Extractor 2250; Zerg_Creep_Colony 6390; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8695; Zerg_Spore_Colony 0; Zerg_Expansion 3510; Zerg_Hydralisk_Den 7635; Zerg_Greater_Spire 0; Zerg_Expansion2 5820; Zerg_Lair 6760; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11535; Zerg_Building_Overlord 2025; Zerg_Defiler_Mound 0; 
Zerg_Hive 17680; Zerg_Opening Lurker; Zerg_Spawning_Pool 1640; Zerg_Extractor 2360; Zerg_Creep_Colony 6020; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 15780; Zerg_Sunken_Colony 6685; Zerg_Spore_Colony 0; Zerg_Expansion 3535; Zerg_Hydralisk_Den 5680; Zerg_Greater_Spire 19575; Zerg_Expansion2 9595; Zerg_Lair 4900; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15760; Zerg_Building_Overlord 2045; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1590; Zerg_Extractor 2315; Zerg_Creep_Colony 5675; Zerg_Evolution_Chamber 14850; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8160; Zerg_Spore_Colony 0; Zerg_Expansion 3360; Zerg_Hydralisk_Den 8840; Zerg_Greater_Spire 0; Zerg_Expansion2 4655; Zerg_Lair 6210; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8035; Zerg_Building_Overlord 2010; Zerg_Defiler_Mound 0; 
Zerg_Hive 18250; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3085; Zerg_Extractor 3725; Zerg_Creep_Colony 5810; Zerg_Evolution_Chamber 22910; Zerg_Queens_Nest 17265; Zerg_Sunken_Colony 6165; Zerg_Spore_Colony 0; Zerg_Expansion 2465; Zerg_Hydralisk_Den 8925; Zerg_Greater_Spire 20075; Zerg_Expansion2 7465; Zerg_Lair 5120; Zerg_Ultralisk_Cavern 23810; Zerg_Spire 6665; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3275; Zerg_Extractor 5395; Zerg_Creep_Colony 6830; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7300; Zerg_Spore_Colony 0; Zerg_Expansion 2735; Zerg_Hydralisk_Den 9250; Zerg_Greater_Spire 0; Zerg_Expansion2 7655; Zerg_Lair 6690; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8500; Zerg_Building_Overlord 1470; Zerg_Defiler_Mound 0; 
Zerg_Hive 21360; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3370; Zerg_Extractor 3890; Zerg_Creep_Colony 10015; Zerg_Evolution_Chamber 19850; Zerg_Queens_Nest 19455; Zerg_Sunken_Colony 11690; Zerg_Spore_Colony 0; Zerg_Expansion 2740; Zerg_Hydralisk_Den 6465; Zerg_Greater_Spire 0; Zerg_Expansion2 4670; Zerg_Lair 5500; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8385; Zerg_Building_Overlord 1490; Zerg_Defiler_Mound 0; 
Zerg_Hive 12400; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3015; Zerg_Extractor 4550; Zerg_Creep_Colony 5630; Zerg_Evolution_Chamber 15160; Zerg_Queens_Nest 11410; Zerg_Sunken_Colony 6090; Zerg_Spore_Colony 0; Zerg_Expansion 2545; Zerg_Hydralisk_Den 9205; Zerg_Greater_Spire 14315; Zerg_Expansion2 5160; Zerg_Lair 6485; Zerg_Ultralisk_Cavern 16820; Zerg_Spire 8430; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3175; Zerg_Extractor 3600; Zerg_Creep_Colony 12790; Zerg_Evolution_Chamber 17815; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 13415; Zerg_Spore_Colony 0; Zerg_Expansion 2700; Zerg_Hydralisk_Den 10310; Zerg_Greater_Spire 0; Zerg_Expansion2 2840; Zerg_Lair 9220; Zerg_Ultralisk_Cavern 0; Zerg_Spire 24435; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 15655; Zerg_Opening Standard; Zerg_Spawning_Pool 3095; Zerg_Extractor 3325; Zerg_Creep_Colony 7030; Zerg_Evolution_Chamber 13410; Zerg_Queens_Nest 14380; Zerg_Sunken_Colony 7605; Zerg_Spore_Colony 0; Zerg_Expansion 2640; Zerg_Hydralisk_Den 5570; Zerg_Greater_Spire 17555; Zerg_Expansion2 8200; Zerg_Lair 4820; Zerg_Ultralisk_Cavern 20685; Zerg_Spire 9955; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 16165; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3080; Zerg_Extractor 3730; Zerg_Creep_Colony 6155; Zerg_Evolution_Chamber 16850; Zerg_Queens_Nest 15165; Zerg_Sunken_Colony 6585; Zerg_Spore_Colony 0; Zerg_Expansion 2415; Zerg_Hydralisk_Den 9185; Zerg_Greater_Spire 0; Zerg_Expansion2 7275; Zerg_Lair 5100; Zerg_Ultralisk_Cavern 18010; Zerg_Spire 6665; Zerg_Building_Overlord 1320; Zerg_Defiler_Mound 0; 
