Zerg_Hive 25250; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2635; Zerg_Extractor 2380; Zerg_Creep_Colony 10160; Zerg_Evolution_Chamber 9705; Zerg_Queens_Nest 24080; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 10665; Zerg_Expansion 3555; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 27820; Zerg_Expansion2 10425; Zerg_Lair 4185; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5715; Zerg_Building_Overlord 1360; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3465; Zerg_Extractor 2690; Zerg_Creep_Colony 8940; Zerg_Evolution_Chamber 3060; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 9455; Zerg_Expansion 2535; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5375; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7080; Zerg_Building_Overlord 1340; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2935; Zerg_Extractor 3055; Zerg_Creep_Colony 6425; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6790; Zerg_Spore_Colony 0; Zerg_Expansion 2515; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4315; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5860; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 2524; Zerg_Extractor 2770; Zerg_Creep_Colony 7496; Zerg_Evolution_Chamber 7434; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 8190; Zerg_Expansion 1852; Zerg_Hydralisk_Den 11084; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 3070; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2294; Zerg_Extractor 1490; Zerg_Creep_Colony 5950; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6334; Zerg_Spore_Colony 0; Zerg_Expansion 4316; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 3542; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5086; Zerg_Building_Overlord 1294; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2550; Zerg_Extractor 2510; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3605; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4705; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6400; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3040; Zerg_Extractor 3315; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2595; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 10140; Zerg_Lair 4650; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6525; Zerg_Building_Overlord 1360; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3390; Zerg_Extractor 3515; Zerg_Creep_Colony 4805; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5250; Zerg_Spore_Colony 0; Zerg_Expansion 2775; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8520; Zerg_Lair 4895; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6595; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2980; Zerg_Extractor 3235; Zerg_Creep_Colony 10590; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11010; Zerg_Spore_Colony 0; Zerg_Expansion 2475; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 7595; Zerg_Lair 4910; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6495; Zerg_Building_Overlord 1270; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3255; Zerg_Extractor 3385; Zerg_Creep_Colony 5105; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5470; Zerg_Spore_Colony 0; Zerg_Expansion 2775; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 24455; Zerg_Lair 4645; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6195; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3870; Zerg_Extractor 2765; Zerg_Creep_Colony 7520; Zerg_Evolution_Chamber 3370; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 7910; Zerg_Expansion 2545; Zerg_Hydralisk_Den 20070; Zerg_Greater_Spire 0; Zerg_Expansion2 10045; Zerg_Lair 5295; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7135; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2355; Zerg_Extractor 3375; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3140; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 11270; Zerg_Lair 4650; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6430; Zerg_Building_Overlord 1415; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2515; Zerg_Extractor 2320; Zerg_Creep_Colony 12885; Zerg_Evolution_Chamber 12825; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 13555; Zerg_Expansion 3345; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 10490; Zerg_Lair 4675; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6510; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2485; Zerg_Extractor 2540; Zerg_Creep_Colony 6100; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6495; Zerg_Spore_Colony 0; Zerg_Expansion 3520; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4125; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5655; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3120; Zerg_Extractor 3440; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2645; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5435; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7110; Zerg_Building_Overlord 1360; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3080; Zerg_Extractor 3620; Zerg_Creep_Colony 7735; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8120; Zerg_Spore_Colony 0; Zerg_Expansion 2640; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5095; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6660; Zerg_Building_Overlord 1345; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2305; Zerg_Extractor 2400; Zerg_Creep_Colony 16590; Zerg_Evolution_Chamber 15860; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 17200; Zerg_Expansion 4060; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8425; Zerg_Lair 4600; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6130; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2280; Zerg_Extractor 4265; Zerg_Creep_Colony 12415; Zerg_Evolution_Chamber 6350; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 13025; Zerg_Expansion 3060; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 12870; Zerg_Lair 8245; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9795; Zerg_Building_Overlord 1355; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1605; Zerg_Extractor 1930; Zerg_Creep_Colony 3520; Zerg_Evolution_Chamber 6605; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 15975; Zerg_Expansion 3740; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 13855; Zerg_Lair 8295; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9825; Zerg_Building_Overlord 2235; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2685; Zerg_Extractor 2640; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3695; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8790; Zerg_Lair 4755; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6350; Zerg_Building_Overlord 1405; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2280; Zerg_Extractor 2455; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4105; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 7915; Zerg_Lair 4975; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6505; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3080; Zerg_Extractor 3620; Zerg_Creep_Colony 7735; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8120; Zerg_Spore_Colony 0; Zerg_Expansion 2640; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5095; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6660; Zerg_Building_Overlord 1345; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2305; Zerg_Extractor 2400; Zerg_Creep_Colony 16590; Zerg_Evolution_Chamber 15860; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 17200; Zerg_Expansion 4060; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8425; Zerg_Lair 4600; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6130; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2515; Zerg_Extractor 2545; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3410; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 10080; Zerg_Lair 4860; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6515; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1620; Zerg_Extractor 1980; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4900; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5805; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7380; Zerg_Building_Overlord 2200; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3375; Zerg_Extractor 3520; Zerg_Creep_Colony 5355; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5765; Zerg_Spore_Colony 0; Zerg_Expansion 2695; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8490; Zerg_Lair 5060; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6610; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3090; Zerg_Extractor 3420; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2620; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8380; Zerg_Lair 4690; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6220; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2490; Zerg_Extractor 2525; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3385; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5025; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6705; Zerg_Building_Overlord 1375; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1695; Zerg_Extractor 2045; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4425; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 3340; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5400; Zerg_Building_Overlord 2210; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2955; Zerg_Extractor 3170; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2550; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 10100; Zerg_Lair 4490; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6160; Zerg_Building_Overlord 1320; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2545; Zerg_Extractor 2595; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3400; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4615; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6400; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2620; Zerg_Extractor 1475; Zerg_Creep_Colony 10885; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11275; Zerg_Spore_Colony 0; Zerg_Expansion 3500; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 7210; Zerg_Lair 4300; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5830; Zerg_Building_Overlord 1330; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2475; Zerg_Extractor 1625; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3795; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4385; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5925; Zerg_Building_Overlord 1440; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2480; Zerg_Extractor 3420; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 7280; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3295; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 9335; Zerg_Lair 4760; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6420; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1635; Zerg_Extractor 1905; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4525; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 9725; Zerg_Lair 5855; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7455; Zerg_Building_Overlord 2355; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3255; Zerg_Extractor 1620; Zerg_Creep_Colony 5045; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5435; Zerg_Spore_Colony 0; Zerg_Expansion 2845; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8225; Zerg_Lair 5620; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7150; Zerg_Building_Overlord 1450; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2910; Zerg_Extractor 3430; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2140; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4805; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6395; Zerg_Building_Overlord 1300; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2040; Zerg_Extractor 2360; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4380; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8430; Zerg_Lair 5405; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6965; Zerg_Building_Overlord 1415; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2585; Zerg_Extractor 2520; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 7760; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3400; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 9095; Zerg_Lair 4705; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6295; Zerg_Building_Overlord 1415; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3080; Zerg_Extractor 3315; Zerg_Creep_Colony 11610; Zerg_Evolution_Chamber 11560; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 12585; Zerg_Expansion 2630; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 10315; Zerg_Lair 4595; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6145; Zerg_Building_Overlord 1430; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2625; Zerg_Extractor 2515; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3360; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 11345; Zerg_Lair 4190; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5770; Zerg_Building_Overlord 1415; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1640; Zerg_Extractor 1910; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4415; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 8370; Zerg_Lair 3455; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5230; Zerg_Building_Overlord 2215; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3225; Zerg_Extractor 3955; Zerg_Creep_Colony 3420; Zerg_Evolution_Chamber 7175; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4475; Zerg_Spore_Colony 7845; Zerg_Expansion 2870; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5445; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7030; Zerg_Building_Overlord 1410; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1630; Zerg_Extractor 1975; Zerg_Creep_Colony 4280; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4660; Zerg_Spore_Colony 0; Zerg_Expansion 5185; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2225; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2630; Zerg_Extractor 2360; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3745; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2278; Zerg_Extractor 7566; Zerg_Creep_Colony 6284; Zerg_Evolution_Chamber 9092; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6714; Zerg_Spore_Colony 11304; Zerg_Expansion 3090; Zerg_Hydralisk_Den 8626; Zerg_Greater_Spire 0; Zerg_Expansion2 4304; Zerg_Lair 10438; Zerg_Ultralisk_Cavern 0; Zerg_Spire 28150; Zerg_Building_Overlord 1332; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2372; Zerg_Extractor 1568; Zerg_Creep_Colony 4418; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 15060; Zerg_Spore_Colony 0; Zerg_Expansion 3208; Zerg_Hydralisk_Den 12690; Zerg_Greater_Spire 0; Zerg_Expansion2 4598; Zerg_Lair 7224; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8944; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3965; Zerg_Extractor 5250; Zerg_Creep_Colony 8730; Zerg_Evolution_Chamber 7590; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 9340; Zerg_Expansion 2595; Zerg_Hydralisk_Den 7860; Zerg_Greater_Spire 0; Zerg_Expansion2 3590; Zerg_Lair 13950; Zerg_Ultralisk_Cavern 0; Zerg_Spire 16450; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 9170; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3275; Zerg_Extractor 4365; Zerg_Creep_Colony 5780; Zerg_Evolution_Chamber 10180; Zerg_Queens_Nest 8090; Zerg_Sunken_Colony 7585; Zerg_Spore_Colony 0; Zerg_Expansion 2700; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 11055; Zerg_Expansion2 4250; Zerg_Lair 5730; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7280; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2345; Zerg_Extractor 1500; Zerg_Creep_Colony 6385; Zerg_Evolution_Chamber 10715; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6830; Zerg_Spore_Colony 11475; Zerg_Expansion 3210; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4475; Zerg_Lair 7210; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8735; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2335; Zerg_Extractor 6310; Zerg_Creep_Colony 5490; Zerg_Evolution_Chamber 9105; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5875; Zerg_Spore_Colony 10755; Zerg_Expansion 3335; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4535; Zerg_Lair 7725; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9355; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
