Protoss_Pylon2 3100; Protoss_Pylon 1260; Protoss_Opening FastObs; Protoss_Assimilator 3330; Protoss_Gateway 1955; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 22740; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 15315; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 23120; Protoss_Gateway2 2555; Protoss_Forge 9305; Protoss_Templar_Archives 27370; Protoss_Photon_Cannon 15035; Protoss_Cybernetics_Core 6185; 
Protoss_Pylon2 2976; Protoss_Pylon 1202; Protoss_Opening FastObs; Protoss_Assimilator 2382; Protoss_Gateway 2006; Protoss_Robotics_Support_Bay 7872; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6000; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 9278; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3758; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 2440; Protoss_Pylon 1198; Protoss_Opening Unknown; Protoss_Assimilator 2736; Protoss_Gateway 1856; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 4372; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3640; 
Protoss_Pylon2 2958; Protoss_Pylon 1198; Protoss_Opening Unknown; Protoss_Assimilator 2348; Protoss_Gateway 1840; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 5468; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3688; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 2812; Protoss_Pylon 1140; Protoss_Opening ReaverDrop; Protoss_Assimilator 2214; Protoss_Gateway 1800; Protoss_Robotics_Support_Bay 9110; Protoss_Expansion 12938; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7718; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 5412; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 4710; 
Protoss_Pylon2 3002; Protoss_Pylon 1186; Protoss_Opening FastObs; Protoss_Assimilator 2350; Protoss_Gateway 1842; Protoss_Robotics_Support_Bay 9376; Protoss_Expansion 11302; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7668; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 6364; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3678; 
Protoss_Pylon2 2805; Protoss_Pylon 1290; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 1940; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 5780; Protoss_Forge 7290; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 8050; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3015; Protoss_Pylon 1215; Protoss_Opening FastDT; Protoss_Assimilator 2350; Protoss_Gateway 1945; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 4710; Protoss_Gateway2 4095; Protoss_Forge 0; Protoss_Templar_Archives 5840; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3670; 
Protoss_Pylon2 2805; Protoss_Pylon 1290; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 1940; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 5780; Protoss_Forge 7290; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 8050; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3015; Protoss_Pylon 1215; Protoss_Opening FastDT; Protoss_Assimilator 2350; Protoss_Gateway 1945; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 4710; Protoss_Gateway2 4095; Protoss_Forge 0; Protoss_Templar_Archives 5840; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3670; 
Protoss_Pylon2 2946; Protoss_Pylon 1140; Protoss_Opening FastObs; Protoss_Assimilator 2324; Protoss_Gateway 1842; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9210; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5102; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 6612; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3638; 
Protoss_Pylon2 2852; Protoss_Pylon 1194; Protoss_Opening Unknown; Protoss_Assimilator 2588; Protoss_Gateway 1952; Protoss_Robotics_Support_Bay 7582; Protoss_Expansion 11766; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5844; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 5528; Protoss_Gateway2 7312; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 4270; 
Protoss_Pylon2 2922; Protoss_Pylon 1138; Protoss_Opening FastExpand; Protoss_Assimilator 3970; Protoss_Gateway 1794; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9550; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 10602; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 11770; Protoss_Gateway2 2428; Protoss_Forge 8464; Protoss_Templar_Archives 12910; Protoss_Photon_Cannon 9182; Protoss_Cybernetics_Core 4790; 
Protoss_Pylon2 3000; Protoss_Pylon 1152; Protoss_Opening FastDT; Protoss_Assimilator 2364; Protoss_Gateway 1848; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9606; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9862; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 6696; Protoss_Gateway2 3748; Protoss_Forge 9378; Protoss_Templar_Archives 7726; Protoss_Photon_Cannon 10366; Protoss_Cybernetics_Core 4780; 
Protoss_Pylon2 2442; Protoss_Pylon 1182; Protoss_Opening FastObs; Protoss_Assimilator 2714; Protoss_Gateway 1860; Protoss_Robotics_Support_Bay 7236; Protoss_Expansion 8766; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5298; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 9500; Protoss_Gateway2 6118; Protoss_Forge 12884; Protoss_Templar_Archives 11052; Protoss_Photon_Cannon 16608; Protoss_Cybernetics_Core 3994; 
Protoss_Pylon2 3012; Protoss_Pylon 1142; Protoss_Opening FastDT; Protoss_Assimilator 2336; Protoss_Gateway 1822; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7042; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9544; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 4822; Protoss_Gateway2 6162; Protoss_Forge 5862; Protoss_Templar_Archives 5836; Protoss_Photon_Cannon 7468; Protoss_Cybernetics_Core 3680; 
Protoss_Pylon2 2358; Protoss_Pylon 1188; Protoss_Opening FastDT; Protoss_Assimilator 2676; Protoss_Gateway 1844; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7950; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11414; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 5052; Protoss_Gateway2 5670; Protoss_Forge 6752; Protoss_Templar_Archives 6054; Protoss_Photon_Cannon 8156; Protoss_Cybernetics_Core 3812; 
Protoss_Pylon2 3188; Protoss_Pylon 1164; Protoss_Opening FastObs; Protoss_Assimilator 2412; Protoss_Gateway 1912; Protoss_Robotics_Support_Bay 24464; Protoss_Expansion 9938; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6466; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 9266; Protoss_Gateway2 5046; Protoss_Forge 12024; Protoss_Templar_Archives 10880; Protoss_Photon_Cannon 12928; Protoss_Cybernetics_Core 4062; 
Protoss_Pylon2 3088; Protoss_Pylon 1176; Protoss_Opening FastDT; Protoss_Assimilator 4636; Protoss_Gateway 1922; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9072; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 13148; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 7102; Protoss_Gateway2 2498; Protoss_Forge 6798; Protoss_Templar_Archives 8094; Protoss_Photon_Cannon 7740; Protoss_Cybernetics_Core 6036; 
Protoss_Pylon2 3428; Protoss_Pylon 1158; Protoss_Opening ReaverDrop; Protoss_Assimilator 2222; Protoss_Gateway 1824; Protoss_Robotics_Support_Bay 7786; Protoss_Expansion 8144; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6396; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 11146; Protoss_Gateway2 9332; Protoss_Forge 14346; Protoss_Templar_Archives 12940; Protoss_Photon_Cannon 15716; Protoss_Cybernetics_Core 2830; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 2984; Protoss_Pylon 1196; Protoss_Opening FastExpand; Protoss_Assimilator 6366; Protoss_Gateway 1796; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 5112; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 13510; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 10806; Protoss_Gateway2 2292; Protoss_Forge 10192; Protoss_Templar_Archives 16308; Protoss_Photon_Cannon 11936; Protoss_Cybernetics_Core 7158; 
Protoss_Pylon2 2944; Protoss_Pylon 1130; Protoss_Opening FastExpand; Protoss_Assimilator 7100; Protoss_Gateway 1776; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 5860; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 10800; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 11670; Protoss_Gateway2 2406; Protoss_Forge 0; Protoss_Templar_Archives 12796; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 8578; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3076; Protoss_Pylon 1274; Protoss_Opening FastExpand; Protoss_Assimilator 5952; Protoss_Gateway 1932; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 4908; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11366; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 8220; Protoss_Gateway2 2530; Protoss_Forge 9538; Protoss_Templar_Archives 9272; Protoss_Photon_Cannon 10356; Protoss_Cybernetics_Core 6766; 
Protoss_Pylon2 3098; Protoss_Pylon 1142; Protoss_Opening FastExpand; Protoss_Assimilator 6678; Protoss_Gateway 1868; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 5722; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 10214; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2492; Protoss_Forge 11832; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 6718; 
Protoss_Pylon2 3084; Protoss_Pylon 1194; Protoss_Opening FastExpand; Protoss_Assimilator 6584; Protoss_Gateway 1920; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 6532; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11122; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 12058; Protoss_Gateway2 2542; Protoss_Forge 9010; Protoss_Templar_Archives 13888; Protoss_Photon_Cannon 9844; Protoss_Cybernetics_Core 7220; 
Protoss_Pylon2 2920; Protoss_Pylon 1212; Protoss_Opening FastExpand; Protoss_Assimilator 4618; Protoss_Gateway 1844; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8840; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 14464; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 11722; Protoss_Gateway2 2376; Protoss_Forge 9620; Protoss_Templar_Archives 12982; Protoss_Photon_Cannon 10456; Protoss_Cybernetics_Core 5730; 
Protoss_Pylon2 3268; Protoss_Pylon 1156; Protoss_Opening FastExpand; Protoss_Assimilator 2516; Protoss_Gateway 1860; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7560; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12052; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 9692; Protoss_Gateway2 5452; Protoss_Forge 7710; Protoss_Templar_Archives 10688; Protoss_Photon_Cannon 8446; Protoss_Cybernetics_Core 3044; 
Protoss_Pylon2 3016; Protoss_Pylon 1238; Protoss_Opening FastDT; Protoss_Assimilator 2402; Protoss_Gateway 1922; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9180; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9888; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 5924; Protoss_Gateway2 10884; Protoss_Forge 6168; Protoss_Templar_Archives 6976; Protoss_Photon_Cannon 7660; Protoss_Cybernetics_Core 3618; 
Protoss_Pylon2 2950; Protoss_Pylon 1144; Protoss_Opening FastDT; Protoss_Assimilator 2210; Protoss_Gateway 1850; Protoss_Robotics_Support_Bay 12658; Protoss_Expansion 7888; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9410; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 4598; Protoss_Gateway2 5394; Protoss_Forge 6540; Protoss_Templar_Archives 5818; Protoss_Photon_Cannon 7246; Protoss_Cybernetics_Core 3612; 
Protoss_Pylon2 2992; Protoss_Pylon 1208; Protoss_Opening ReaverDrop; Protoss_Assimilator 2392; Protoss_Gateway 1848; Protoss_Robotics_Support_Bay 7242; Protoss_Expansion 7688; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5844; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 8270; Protoss_Forge 11594; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 12426; Protoss_Cybernetics_Core 3558; 
Protoss_Pylon2 2848; Protoss_Pylon 1146; Protoss_Opening FastExpand; Protoss_Assimilator 5836; Protoss_Gateway 1780; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 5350; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9158; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 8422; Protoss_Gateway2 2384; Protoss_Forge 7714; Protoss_Templar_Archives 14322; Protoss_Photon_Cannon 10384; Protoss_Cybernetics_Core 6256; 
Protoss_Pylon2 3074; Protoss_Pylon 1140; Protoss_Opening FastExpand; Protoss_Assimilator 7034; Protoss_Gateway 1818; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 6774; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 11400; Protoss_Gateway2 2396; Protoss_Forge 13582; Protoss_Templar_Archives 12980; Protoss_Photon_Cannon 14324; Protoss_Cybernetics_Core 7628; 
Protoss_Pylon2 2944; Protoss_Pylon 1194; Protoss_Opening FastExpand; Protoss_Assimilator 2398; Protoss_Gateway 1890; Protoss_Robotics_Support_Bay 12664; Protoss_Expansion 8880; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 10672; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 15358; Protoss_Gateway2 3514; Protoss_Forge 10960; Protoss_Templar_Archives 16382; Protoss_Photon_Cannon 11706; Protoss_Cybernetics_Core 4726; 
Protoss_Pylon2 3154; Protoss_Pylon 1176; Protoss_Opening FastExpand; Protoss_Assimilator 6388; Protoss_Gateway 1838; Protoss_Robotics_Support_Bay 15010; Protoss_Expansion 5508; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 13722; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 19756; Protoss_Gateway2 2476; Protoss_Forge 6072; Protoss_Templar_Archives 23116; Protoss_Photon_Cannon 7246; Protoss_Cybernetics_Core 6732; 
Protoss_Pylon2 2924; Protoss_Pylon 1146; Protoss_Opening FastExpand; Protoss_Assimilator 2340; Protoss_Gateway 1814; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 12512; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 4634; Protoss_Forge 10150; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 11042; Protoss_Cybernetics_Core 3592; 
Protoss_Pylon2 2892; Protoss_Pylon 1166; Protoss_Opening FastExpand; Protoss_Assimilator 5304; Protoss_Gateway 1844; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 13884; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2446; Protoss_Forge 8062; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 8892; Protoss_Cybernetics_Core 7352; 
Protoss_Pylon2 2840; Protoss_Pylon 1168; Protoss_Opening Unknown; Protoss_Assimilator 6286; Protoss_Gateway 1860; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2490; Protoss_Forge 7124; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 7850; Protoss_Cybernetics_Core 6884; 
Protoss_Pylon2 3224; Protoss_Pylon 1154; Protoss_Opening FastDT; Protoss_Assimilator 2400; Protoss_Gateway 1936; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 4206; Protoss_Gateway2 6130; Protoss_Forge 0; Protoss_Templar_Archives 5194; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2926; 
Protoss_Pylon2 2530; Protoss_Pylon 1200; Protoss_Opening FastLegs; Protoss_Assimilator 3884; Protoss_Gateway 1984; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9390; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 15306; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 6810; Protoss_Gateway2 2946; Protoss_Forge 8252; Protoss_Templar_Archives 13154; Protoss_Photon_Cannon 10198; Protoss_Cybernetics_Core 4810; 
Protoss_Pylon2 3212; Protoss_Pylon 1194; Protoss_Opening FastExpand; Protoss_Assimilator 4138; Protoss_Gateway 2004; Protoss_Robotics_Support_Bay 15558; Protoss_Expansion 10440; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 13000; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 11202; Protoss_Gateway2 2578; Protoss_Forge 11966; Protoss_Templar_Archives 12534; Protoss_Photon_Cannon 13888; Protoss_Cybernetics_Core 5896; 
Protoss_Pylon2 3020; Protoss_Pylon 1152; Protoss_Opening FastObs; Protoss_Assimilator 3572; Protoss_Gateway 1848; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9648; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7570; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 12816; Protoss_Gateway2 2468; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 4182; 
Protoss_Pylon2 3456; Protoss_Pylon 1188; Protoss_Opening FastObs; Protoss_Assimilator 2370; Protoss_Gateway 1854; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 11724; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5898; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 4262; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3006; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
